INDIVIDUAL	METRIC	MEAN	SD	SAMPLE_SIZE	EXPERIMENT
1-06	N_CLONES	1790.35	15.967977824053792	2500	ageing
1-06	N_CLONES_SINGLE	1452.2	26.94946537893704	2500	ageing
1-06	N_CLONES_SMALL	1748.2	17.358753290183998	2500	ageing
1-06	N_CLONES_LARGE	42.15	3.869924519867756	2500	ageing
1-06	PC_CLONES_SMALL	0.9764506870119299	0.002218873375104558	2500	ageing
1-06	P20	0.08746	0.0029969106900624414	2500	ageing
1-07	N_CLONES	1462.8	14.398830361854872	2500	ageing
1-07	N_CLONES_SINGLE	1116.45	18.796626237033518	2500	ageing
1-07	N_CLONES_SMALL	1418.85	17.48465492638436	2500	ageing
1-07	N_CLONES_LARGE	43.95	5.07288976090707	2500	ageing
1-07	PC_CLONES_SMALL	0.9699360555448394	0.0036252437979240122	2500	ageing
1-07	P20	0.20688	0.006776554007054494	2500	ageing
1-08	N_CLONES	1564	21.111234225556682	2500	ageing
1-08	N_CLONES_SINGLE	1241.75	26.99488255596839	2500	ageing
1-08	N_CLONES_SMALL	1511.2	22.851004814944826	2500	ageing
1-08	N_CLONES_LARGE	52.8	3.8196169551684793	2500	ageing
1-08	PC_CLONES_SMALL	0.9662226237636633	0.0026347966145439995	2500	ageing
1-08	P20	0.1682	0.004728413553914473	2500	ageing
1-09	N_CLONES	1548.45	13.971681886474588	2500	ageing
1-09	N_CLONES_SINGLE	1179.25	17.537553691255923	2500	ageing
1-09	N_CLONES_SMALL	1497.8	16.391910713583858	2500	ageing
1-09	N_CLONES_LARGE	50.65	3.34467369189629	2500	ageing
1-09	PC_CLONES_SMALL	0.9672750989907501	0.002353423737250572	2500	ageing
1-09	P20	0.1512	0.004203256882591478	2500	ageing
1-10	N_CLONES	1904.85	21.001942266070735	2500	ageing
1-10	N_CLONES_SINGLE	1649.95	30.636192906258337	2500	ageing
1-10	N_CLONES_SMALL	1873.75	21.705868718899627	2500	ageing
1-10	N_CLONES_LARGE	31.1	1.99736668746891	2500	ageing
1-10	PC_CLONES_SMALL	0.9836679082965895	0.0011257689006058085	2500	ageing
1-10	P20	0.10876	0.0052554132493128096	2500	ageing
2-01	N_CLONES	1254.45	9.495012541218403	2500	ageing
2-01	N_CLONES_SINGLE	827.8	12.322849977945337	2500	ageing
2-01	N_CLONES_SMALL	1160.15	11.27304656902332	2500	ageing
2-01	N_CLONES_LARGE	94.3	3.1136372367546707	2500	ageing
2-01	PC_CLONES_SMALL	0.9248152933175924	0.002788089677677008	2500	ageing
2-01	P20	0.15474	0.0022034422830509654	2500	ageing
2-02	N_CLONES	1789.85	18.342573429047516	2500	ageing
2-02	N_CLONES_SINGLE	1528.75	23.594992778352918	2500	ageing
2-02	N_CLONES_SMALL	1761.8	20.62854435255341	2500	ageing
2-02	N_CLONES_LARGE	28.05	3.3003189638515087	2500	ageing
2-02	PC_CLONES_SMALL	0.9843151077204418	0.0019590982189824535	2500	ageing
2-02	P20	0.15638	0.004903232016795281	2500	ageing
2-03	N_CLONES	1703.85	17.091934077988828	2500	ageing
2-03	N_CLONES_SINGLE	1443.3	21.62868465718616	2500	ageing
2-03	N_CLONES_SMALL	1680.95	17.895824270365125	2500	ageing
2-03	N_CLONES_LARGE	22.9	2.2454632624823536	2500	ageing
2-03	PC_CLONES_SMALL	0.9865547413493091	0.001363967161965536	2500	ageing
2-03	P20	0.19724	0.007148234968010966	2500	ageing
2-04	N_CLONES	1651.85	17.02096230812867	2500	ageing
2-04	N_CLONES_SINGLE	1398.3	24.460709633808126	2500	ageing
2-04	N_CLONES_SMALL	1623.5	18.554329896138444	2500	ageing
2-04	N_CLONES_LARGE	28.35	3.5135077688978096	2500	ageing
2-04	PC_CLONES_SMALL	0.9828283269170806	0.0021919052698713393	2500	ageing
2-04	P20	0.2141	0.005498133654633228	2500	ageing
2-05	N_CLONES	1727	13.924609037316102	2500	ageing
2-05	N_CLONES_SINGLE	1413.8	20.95508982261074	2500	ageing
2-05	N_CLONES_SMALL	1698.75	14.396180048887969	2500	ageing
2-05	N_CLONES_LARGE	28.25	2.826100158391977	2500	ageing
2-05	PC_CLONES_SMALL	0.983640296722186	0.001652215824805377	2500	ageing
2-05	P20	0.15308	0.004708066985169403	2500	ageing
2-06	N_CLONES	1285.05	13.55097588251197	2500	ageing
2-06	N_CLONES_SINGLE	975.2	16.334013591276335	2500	ageing
2-06	N_CLONES_SMALL	1241.1	15.23120066456386	2500	ageing
2-06	N_CLONES_LARGE	43.95	4.122786487444218	2500	ageing
2-06	PC_CLONES_SMALL	0.9657864641652328	0.0033219295226289084	2500	ageing
2-06	P20	0.29914	0.005776577023226051	2500	ageing
2-07	N_CLONES	1723.25	14.909816617884587	2500	ageing
2-07	N_CLONES_SINGLE	1448.35	21.48996093650781	2500	ageing
2-07	N_CLONES_SMALL	1698.35	16.518809056090543	2500	ageing
2-07	N_CLONES_LARGE	24.9	2.8635642126552705	2500	ageing
2-07	PC_CLONES_SMALL	0.9855427094803836	0.0017287070394801554	2500	ageing
2-07	P20	0.1779	0.005513428582728004	2500	ageing
2-08	N_CLONES	1273.2	11.523888232710346	2500	ageing
2-08	N_CLONES_SINGLE	897.75	12.681835331229507	2500	ageing
2-08	N_CLONES_SMALL	1215.4	13.570090951097292	2500	ageing
2-08	N_CLONES_LARGE	57.8	3.5629674208593687	2500	ageing
2-08	PC_CLONES_SMALL	0.9545877461061039	0.0030169528136823284	2500	ageing
2-08	P20	0.23856	0.004603705601269249	2500	ageing
2-09	N_CLONES	1867.95	17.291540371553154	2500	ageing
2-09	N_CLONES_SINGLE	1545.95	23.992268491504113	2500	ageing
2-09	N_CLONES_SMALL	1839.35	18.494024639553746	2500	ageing
2-09	N_CLONES_LARGE	28.6	3.067658115858003	2500	ageing
2-09	PC_CLONES_SMALL	0.9846833550661853	0.0016955700351849001	2500	ageing
2-09	P20	0.08902	0.003456740174149476	2500	ageing
2-10	N_CLONES	1503.65	12.005590802884955	2500	ageing
2-10	N_CLONES_SINGLE	1129.3	16.591373789126877	2500	ageing
2-10	N_CLONES_SMALL	1451.05	15.048955200663565	2500	ageing
2-10	N_CLONES_LARGE	52.6	4.488582005606295	2500	ageing
2-10	PC_CLONES_SMALL	0.9650032988867311	0.0031478072942208507	2500	ageing
2-10	P20	0.159	0.0031240998703626626	2500	ageing
3-01	N_CLONES	1699.6	15.998026194042287	2500	ageing
3-01	N_CLONES_SINGLE	1402	23.61979544454408	2500	ageing
3-01	N_CLONES_SMALL	1673.7	17.119087531020362	2500	ageing
3-01	N_CLONES_LARGE	25.9	3.275105462343722	2500	ageing
3-01	PC_CLONES_SMALL	0.9847555431708439	0.001978992256793936	2500	ageing
3-01	P20	0.17308	0.004628697668379645	2500	ageing
3-02	N_CLONES	1714.2	12.8865494952969	2500	ageing
3-02	N_CLONES_SINGLE	1397.5	17.067975552879265	2500	ageing
3-02	N_CLONES_SMALL	1684.05	13.176833738361468	2500	ageing
3-02	N_CLONES_LARGE	30.15	1.954078056944394	2500	ageing
3-02	PC_CLONES_SMALL	0.9824100697657913	0.00115533750949963	2500	ageing
3-02	P20	0.1502	0.005807436249281919	2500	ageing
3-03	N_CLONES	1672.7	17.29952843896406	2500	ageing
3-03	N_CLONES_SINGLE	1254.8	23.50050391397015	2500	ageing
3-03	N_CLONES_SMALL	1629.1	19.130851358060635	2500	ageing
3-03	N_CLONES_LARGE	43.6	3.3623300191823433	2500	ageing
3-03	PC_CLONES_SMALL	0.973922253011443	0.0021503037908213074	2500	ageing
3-03	P20	0.08624	0.0031984206628963155	2500	ageing
3-04	N_CLONES	1387.15	11.089468688331001	2500	ageing
3-04	N_CLONES_SINGLE	996.5	16.33046877852304	2500	ageing
3-04	N_CLONES_SMALL	1327.9	14.108228282217365	2500	ageing
3-04	N_CLONES_LARGE	59.25	4.76693656455866	2500	ageing
3-04	PC_CLONES_SMALL	0.9572707417977331	0.003632138845539569	2500	ageing
3-04	P20	0.18424	0.005098441454322866	2500	ageing
3-05	N_CLONES	1216.5	18.46048411294272	2500	ageing
3-05	N_CLONES_SINGLE	1065.65	21.233724417340895	2500	ageing
3-05	N_CLONES_SMALL	1193.35	18.81845398873977	2500	ageing
3-05	N_CLONES_LARGE	23.15	1.5652475842498528	2500	ageing
3-05	PC_CLONES_SMALL	0.9809624324812802	0.0013687586920146104	2500	ageing
3-05	P20	0.44966	0.007196812159780038	2500	ageing
3-06	N_CLONES	1335.6	19.440597781582312	2500	ageing
3-06	N_CLONES_SINGLE	1156.05	28.61445163034342	2500	ageing
3-06	N_CLONES_SMALL	1311.75	19.643868736767928	2500	ageing
3-06	N_CLONES_LARGE	23.85	1.8715318802914815	2500	ageing
3-06	PC_CLONES_SMALL	0.9821381596794733	0.0014308686790204556	2500	ageing
3-06	P20	0.38734	0.006138437997783434	2500	ageing
3-07	N_CLONES	1830.15	14.665659853800252	2500	ageing
3-07	N_CLONES_SINGLE	1548.8	24.49188909780026	2500	ageing
3-07	N_CLONES_SMALL	1805	14.732706186541133	2500	ageing
3-07	N_CLONES_LARGE	25.15	2.539685019840059	2500	ageing
3-07	PC_CLONES_SMALL	0.9862577666713367	0.0013824180168511703	2500	ageing
3-07	P20	0.13296	0.005906499542208161	2500	ageing
3-08	N_CLONES	1547.2	14.580448336186736	2500	ageing
3-08	N_CLONES_SINGLE	1290.1	16.098054802399346	2500	ageing
3-08	N_CLONES_SMALL	1526.75	14.732259625875813	2500	ageing
3-08	N_CLONES_LARGE	20.45	2.584875035155166	2500	ageing
3-08	PC_CLONES_SMALL	0.9867819141012376	0.001670758095093853	2500	ageing
3-08	P20	0.2646	0.005058812009490809	2500	ageing
3-09	N_CLONES	1478.95	15.716149923599374	2500	ageing
3-09	N_CLONES_SINGLE	1158.35	20.36321502896312	2500	ageing
3-09	N_CLONES_SMALL	1444.4	16.92833190401912	2500	ageing
3-09	N_CLONES_LARGE	34.55	3.5314377570019477	2500	ageing
3-09	PC_CLONES_SMALL	0.9766304606590965	0.0024651852870649312	2500	ageing
3-09	P20	0.22816	0.0064346430809289965	2500	ageing
3-10	N_CLONES	1443.4	10.20010319865235	2500	ageing
3-10	N_CLONES_SINGLE	1112.75	14.962672854385623	2500	ageing
3-10	N_CLONES_SMALL	1408.7	11.48500166120557	2500	ageing
3-10	N_CLONES_LARGE	34.7	3.3888361610316586	2500	ageing
3-10	PC_CLONES_SMALL	0.975954613790555	0.0023948769928364803	2500	ageing
3-10	P20	0.23368	0.004214461319139889	2500	ageing
4-01	N_CLONES	1233.85	7.0731144037418945	2500	ageing
4-01	N_CLONES_SINGLE	847	9.084399583322702	2500	ageing
4-01	N_CLONES_SMALL	1164.5	8.140218540969084	2500	ageing
4-01	N_CLONES_LARGE	69.35	2.058998223459779	2500	ageing
4-01	PC_CLONES_SMALL	0.943788305773725	0.001822079180932713	2500	ageing
4-01	P20	0.23036	0.0021042313260866093	2500	ageing
4-02	N_CLONES	1610.75	16.447284210310734	2500	ageing
4-02	N_CLONES_SINGLE	1248.3	24.66640587818518	2500	ageing
4-02	N_CLONES_SMALL	1580.25	18.427310966977362	2500	ageing
4-02	N_CLONES_LARGE	30.5	4.850393364405993	2500	ageing
4-02	PC_CLONES_SMALL	0.9810544692272611	0.003076477601254649	2500	ageing
4-02	P20	0.16158	0.0044758533441004045	2500	ageing
1-01	N_CLONES	745.7	5.497367791186883	2600	ageing
1-01	N_CLONES_SINGLE	406	8.207826816681232	2600	ageing
1-01	N_CLONES_SMALL	644.1	6.6165661311907895	2600	ageing
1-01	N_CLONES_LARGE	101.6	2.458069417888334	2600	ageing
1-01	PC_CLONES_SMALL	0.8637387065456852	0.003704164978732137	2600	ageing
1-01	P20	0.3978846153846154	0.003073125186468945	2600	ageing
1-02	N_CLONES	1915.95	19.225736588448857	2600	ageing
1-02	N_CLONES_SINGLE	1599.35	26.67400666527148	2600	ageing
1-02	N_CLONES_SMALL	1880	20.799797569865156	2600	ageing
1-02	N_CLONES_LARGE	35.95	4.045465297550359	2600	ageing
1-02	PC_CLONES_SMALL	0.9812286669734973	0.0021766737196506564	2600	ageing
1-02	P20	0.09976923076923078	0.0045102740944813705	2600	ageing
1-03	N_CLONES	1625.65	17.251315739294846	2600	ageing
1-03	N_CLONES_SINGLE	1172.3	20.175806251417484	2600	ageing
1-03	N_CLONES_SMALL	1560.5	18.69562290455907	2600	ageing
1-03	N_CLONES_LARGE	65.15	4.614336925621914	2600	ageing
1-03	PC_CLONES_SMALL	0.9599140685399724	0.0029519533559315978	2600	ageing
1-03	P20	0.0808076923076923	0.0033689830386066334	2600	ageing
1-04	N_CLONES	1733.25	12.776932339180638	2600	ageing
1-04	N_CLONES_SINGLE	1348.2	18.225488225357136	2600	ageing
1-04	N_CLONES_SMALL	1683.35	13.811798922431654	2600	ageing
1-04	N_CLONES_LARGE	49.9	3.8648210961522085	2600	ageing
1-04	PC_CLONES_SMALL	0.9712066414618612	0.002275843288786557	2600	ageing
1-04	P20	0.10426923076923077	0.004153508758227368	2600	ageing
1-05	N_CLONES	1741.85	20.767573408156235	2600	ageing
1-05	N_CLONES_SINGLE	1425.05	24.959915232649582	2600	ageing
1-05	N_CLONES_SMALL	1704.65	21.577949270883973	2600	ageing
1-05	N_CLONES_LARGE	37.2	2.8395700193404	2600	ageing
1-05	PC_CLONES_SMALL	0.9786362560548094	0.001708459947579276	2600	ageing
1-05	P20	0.1608653846153846	0.00687214168661755	2600	ageing
1-06	N_CLONES	1845.85	18.960554622134538	2600	ageing
1-06	N_CLONES_SINGLE	1487.7	28.209927330640184	2600	ageing
1-06	N_CLONES_SMALL	1800	19.873282779174975	2600	ageing
1-06	N_CLONES_LARGE	45.85	3.34467369189629	2600	ageing
1-06	PC_CLONES_SMALL	0.9751545732861717	0.0018769751856400902	2600	ageing
1-06	P20	0.08963461538461538	0.0031752384981916923	2600	ageing
1-07	N_CLONES	1510.75	18.797746225489234	2600	ageing
1-07	N_CLONES_SINGLE	1145.55	23.70981364662942	2600	ageing
1-07	N_CLONES_SMALL	1465	18.727969513678282	2600	ageing
1-07	N_CLONES_LARGE	45.75	3.640054944640259	2600	ageing
1-07	PC_CLONES_SMALL	0.9697159527996654	0.002388040542240298	2600	ageing
1-07	P20	0.2061923076923077	0.006090130678797738	2600	ageing
1-08	N_CLONES	1615.1	15.814383859072894	2600	ageing
1-08	N_CLONES_SINGLE	1281.9	21.523304383364266	2600	ageing
1-08	N_CLONES_SMALL	1557.55	15.971932618783095	2600	ageing
1-08	N_CLONES_LARGE	57.55	3.7483329627982624	2600	ageing
1-08	PC_CLONES_SMALL	0.9643660245548409	0.0023231553480421766	2600	ageing
1-08	P20	0.16765384615384615	0.004955265469220124	2600	ageing
1-09	N_CLONES	1593.65	12.351326372414208	2600	ageing
1-09	N_CLONES_SINGLE	1211.9	15.074900715392701	2600	ageing
1-09	N_CLONES_SMALL	1538.7	14.345731072343439	2600	ageing
1-09	N_CLONES_LARGE	54.95	3.575869419492714	2600	ageing
1-09	PC_CLONES_SMALL	0.9655098086436009	0.0023849694787591727	2600	ageing
1-09	P20	0.15182692307692308	0.003931987578285246	2600	ageing
1-10	N_CLONES	1973.5	19.959168846738873	2600	ageing
1-10	N_CLONES_SINGLE	1702.55	28.197564284507756	2600	ageing
1-10	N_CLONES_SMALL	1941.2	21.15506658238785	2600	ageing
1-10	N_CLONES_LARGE	32.3	3.010507913083246	2600	ageing
1-10	PC_CLONES_SMALL	0.9836265692066313	0.0015933740154439502	2600	ageing
1-10	P20	0.10728846153846154	0.003323788628989881	2600	ageing
2-01	N_CLONES	1286.6	10.898575474272821	2600	ageing
2-01	N_CLONES_SINGLE	840.7	14.722342490957498	2600	ageing
2-01	N_CLONES_SMALL	1188.3	12.044216782121486	2600	ageing
2-01	N_CLONES_LARGE	98.3	3.8539112053792013	2600	ageing
2-01	PC_CLONES_SMALL	0.92358859751108	0.0031431298943412943	2600	ageing
2-01	P20	0.15446153846153846	0.002633540222120405	2600	ageing
2-02	N_CLONES	1851.3	20.660412183181325	2600	ageing
2-02	N_CLONES_SINGLE	1575.55	28.36690992948242	2600	ageing
2-02	N_CLONES_SMALL	1821.85	21.83737742110025	2600	ageing
2-02	N_CLONES_LARGE	29.45	2.3050288273114594	2600	ageing
2-02	PC_CLONES_SMALL	0.9840841466637611	0.0013478142356628635	2600	ageing
2-02	P20	0.15515384615384614	0.005770445216306476	2600	ageing
2-03	N_CLONES	1759	23.21297277952908	2600	ageing
2-03	N_CLONES_SINGLE	1483.6	28.742779413638004	2600	ageing
2-03	N_CLONES_SMALL	1734.2	23.352222930365187	2600	ageing
2-03	N_CLONES_LARGE	24.8	2.4192212753171978	2600	ageing
2-03	PC_CLONES_SMALL	0.9858986234662106	0.0013967299779620763	2600	ageing
2-03	P20	0.1974423076923077	0.006952563163145461	2600	ageing
2-04	N_CLONES	1712.8	19.31620535906792	2600	ageing
2-04	N_CLONES_SINGLE	1441.25	26.495034291452864	2600	ageing
2-04	N_CLONES_SMALL	1684.15	20.83588756272014	2600	ageing
2-04	N_CLONES_LARGE	28.65	3.065512750104398	2600	ageing
2-04	PC_CLONES_SMALL	0.9832627415175383	0.0018704417551708213	2600	ageing
2-04	P20	0.21076923076923076	0.005734714561822118	2600	ageing
2-05	N_CLONES	1787.7	13.042844378190066	2600	ageing
2-05	N_CLONES_SINGLE	1458.95	19.5164572928377	2600	ageing
2-05	N_CLONES_SMALL	1756.7	13.619258809726606	2600	ageing
2-05	N_CLONES_LARGE	31	2.361979544454408	2600	ageing
2-05	PC_CLONES_SMALL	0.9826569263443479	0.001349774888101055	2600	ageing
2-05	P20	0.1531346153846154	0.005008984453652187	2600	ageing
2-06	N_CLONES	1323.45	16.497128936814878	2600	ageing
2-06	N_CLONES_SINGLE	1000.1	20.24819680080699	2600	ageing
2-06	N_CLONES_SMALL	1276.15	16.22303430635783	2600	ageing
2-06	N_CLONES_LARGE	47.3	3.8946657177005037	2600	ageing
2-06	PC_CLONES_SMALL	0.964261449503045	0.00289415071934869	2600	ageing
2-06	P20	0.29723076923076924	0.007603331565016353	2600	ageing
2-07	N_CLONES	1785.9	18.168509483226885	2600	ageing
2-07	N_CLONES_SINGLE	1493.35	23.68938247623317	2600	ageing
2-07	N_CLONES_SMALL	1760	18.789694823997205	2600	ageing
2-07	N_CLONES_LARGE	25.9	1.744163198544762	2600	ageing
2-07	PC_CLONES_SMALL	0.9854931118201261	0.0010340301834875923	2600	ageing
2-07	P20	0.1761346153846154	0.0044232529449220685	2600	ageing
2-08	N_CLONES	1306.35	12.885222053516232	2600	ageing
2-08	N_CLONES_SINGLE	914.95	15.819624721079494	2600	ageing
2-08	N_CLONES_SMALL	1242.25	13.250124130500975	2600	ageing
2-08	N_CLONES_LARGE	64.1	4.050990781992657	2600	ageing
2-08	PC_CLONES_SMALL	0.9509294407147575	0.003106620966400765	2600	ageing
2-08	P20	0.23601923076923076	0.0037607419074963283	2600	ageing
2-09	N_CLONES	1935.5	18.193405398660254	2600	ageing
2-09	N_CLONES_SINGLE	1593.4	28.570135309076633	2600	ageing
2-09	N_CLONES_SMALL	1904.45	19.720347493468715	2600	ageing
2-09	N_CLONES_LARGE	31.05	3.501503436495454	2600	ageing
2-09	PC_CLONES_SMALL	0.9839505156295087	0.001865854982020695	2600	ageing
2-09	P20	0.08623076923076924	0.003295854913007984	2600	ageing
2-10	N_CLONES	1543.75	12.997469389320207	2600	ageing
2-10	N_CLONES_SINGLE	1151.55	19.956465777180824	2600	ageing
2-10	N_CLONES_SMALL	1487.35	14.794291217614278	2600	ageing
2-10	N_CLONES_LARGE	56.4	4.1218289246656665	2600	ageing
2-10	PC_CLONES_SMALL	0.9634565383568204	0.002776555914604337	2600	ageing
2-10	P20	0.1598846153846154	0.0038685582274621388	2600	ageing
3-01	N_CLONES	1756.15	17.85990805657951	2600	ageing
3-01	N_CLONES_SINGLE	1443.85	24.22107607675162	2600	ageing
3-01	N_CLONES_SMALL	1727.9	18.014321787779974	2600	ageing
3-01	N_CLONES_LARGE	28.25	3.0928610498508027	2600	ageing
3-01	PC_CLONES_SMALL	0.9839127129881271	0.0017645192990490182	2600	ageing
3-01	P20	0.17365384615384616	0.004798168704954874	2600	ageing
3-02	N_CLONES	1775.85	15.878734537938337	2600	ageing
3-02	N_CLONES_SINGLE	1441.95	22.056088788168655	2600	ageing
3-02	N_CLONES_SMALL	1743.8	17.227884373886425	2600	ageing
3-02	N_CLONES_LARGE	32.05	3.1199696354797735	2600	ageing
3-02	PC_CLONES_SMALL	0.981945614020291	0.0018284588900348714	2600	ageing
3-02	P20	0.14917307692307694	0.005555802530930231	2600	ageing
3-03	N_CLONES	1734.9	13.610754261941084	2600	ageing
3-03	N_CLONES_SINGLE	1303.8	20.872041233745154	2600	ageing
3-03	N_CLONES_SMALL	1688.65	14.769367302843945	2600	ageing
3-03	N_CLONES_LARGE	46.25	4.6097722286464435	2600	ageing
3-03	PC_CLONES_SMALL	0.973338074215738	0.00268546495035303	2600	ageing
3-03	P20	0.08626923076923076	0.003102374493709845	2600	ageing
3-04	N_CLONES	1425.9	18.12210049403185	2600	ageing
3-04	N_CLONES_SINGLE	1017.1	22.950518856650575	2600	ageing
3-04	N_CLONES_SMALL	1362.8	19.56527536223296	2600	ageing
3-04	N_CLONES_LARGE	63.1	2.9894551519069754	2600	ageing
3-04	PC_CLONES_SMALL	0.9557298697675902	0.0023884161335152336	2600	ageing
3-04	P20	0.1848846153846154	0.006019665685158217	2600	ageing
3-05	N_CLONES	1261.95	16.993729493706294	2600	ageing
3-05	N_CLONES_SINGLE	1104.25	18.989955793856698	2600	ageing
3-05	N_CLONES_SMALL	1238.45	17.160158875476036	2600	ageing
3-05	N_CLONES_LARGE	23.5	2.3508117299081364	2600	ageing
3-05	PC_CLONES_SMALL	0.9813748067519793	0.001887732106533814	2600	ageing
3-05	P20	0.44990384615384615	0.006340630647678291	2600	ageing
3-06	N_CLONES	1381.25	17.949857058513103	2600	ageing
3-06	N_CLONES_SINGLE	1187.65	22.172232515848332	2600	ageing
3-06	N_CLONES_SMALL	1355.9	18.093034425901095	2600	ageing
3-06	N_CLONES_LARGE	25.35	1.268027892769755	2600	ageing
3-06	PC_CLONES_SMALL	0.9816432094475956	9.651958568229694e-4	2600	ageing
3-06	P20	0.38475	0.0066421581837457664	2600	ageing
3-07	N_CLONES	1886.5	16.678066276905188	2600	ageing
3-07	N_CLONES_SINGLE	1588.45	25.092408162000336	2600	ageing
3-07	N_CLONES_SMALL	1858.2	17.370877019340522	2600	ageing
3-07	N_CLONES_LARGE	28.3	2.451637476420499	2600	ageing
3-07	PC_CLONES_SMALL	0.9849951834879794	0.0013379194927181464	2600	ageing
3-07	P20	0.13303846153846155	0.003099361503850075	2600	ageing
3-08	N_CLONES	1593.85	14.521399816532115	2600	ageing
3-08	N_CLONES_SINGLE	1317.7	18.281713613104735	2600	ageing
3-08	N_CLONES_SMALL	1571.85	15.486071840613151	2600	ageing
3-08	N_CLONES_LARGE	22	2.2941573387056176	2600	ageing
3-08	PC_CLONES_SMALL	0.9861914581199434	0.001481494013675562	2600	ageing
3-08	P20	0.26475	0.004913254054105782	2600	ageing
3-09	N_CLONES	1524.95	22.144204421782334	2600	ageing
3-09	N_CLONES_SINGLE	1187.6	26.388594027284633	2600	ageing
3-09	N_CLONES_SMALL	1487.4	23.893183348526748	2600	ageing
3-09	N_CLONES_LARGE	37.55	2.964260802504253	2600	ageing
3-09	PC_CLONES_SMALL	0.9753568089888899	0.0021605998012304514	2600	ageing
3-09	P20	0.22821153846153847	0.005883847956097821	2600	ageing
3-10	N_CLONES	1489.65	14.35004126163149	2600	ageing
3-10	N_CLONES_SINGLE	1141.9	21.55262836578602	2600	ageing
3-10	N_CLONES_SMALL	1452.05	15.459539722160315	2600	ageing
3-10	N_CLONES_LARGE	37.6	2.760625405877977	2600	ageing
3-10	PC_CLONES_SMALL	0.9747515774910808	0.0019477128791261394	2600	ageing
3-10	P20	0.231	0.003893234115477726	2600	ageing
4-01	N_CLONES	1267.45	3.2682684937698157	2600	ageing
4-01	N_CLONES_SINGLE	864.3	4.117996446919558	2600	ageing
4-01	N_CLONES_SMALL	1193.55	4.160908301649634	2600	ageing
4-01	N_CLONES_LARGE	73.9	1.5861240410775603	2600	ageing
4-01	PC_CLONES_SMALL	0.9416923740545468	0.001317306944658666	2600	ageing
4-01	P20	0.22913461538461538	0.0012090376477324324	2600	ageing
4-02	N_CLONES	1665.3	14.418920318730343	2600	ageing
4-02	N_CLONES_SINGLE	1285.15	17.529749150035144	2600	ageing
4-02	N_CLONES_SMALL	1633.8	16.090533339758963	2600	ageing
4-02	N_CLONES_LARGE	31.5	3.831998241951031	2600	ageing
4-02	PC_CLONES_SMALL	0.98107692315818	0.0023567699863092997	2600	ageing
4-02	P20	0.16126923076923078	0.003278089925496059	2600	ageing
1-01	N_CLONES	758.7	4.1434793414027755	2700	ageing
1-01	N_CLONES_SINGLE	408	6.366028258614133	2700	ageing
1-01	N_CLONES_SMALL	653.25	4.4941482419978795	2700	ageing
1-01	N_CLONES_LARGE	105.45	2.282081229238369	2700	ageing
1-01	PC_CLONES_SMALL	0.8610100735594963	0.0030236557189335647	2700	ageing
1-01	P20	0.3965185185185185	0.0023712230435186687	2700	ageing
1-02	N_CLONES	1973.95	14.698639392814561	2700	ageing
1-02	N_CLONES_SINGLE	1635.25	21.046002245707278	2700	ageing
1-02	N_CLONES_SMALL	1935.75	15.43023348051344	2700	ageing
1-02	N_CLONES_LARGE	38.2	2.930780388260186	2700	ageing
1-02	PC_CLONES_SMALL	0.9806452891769655	0.0015086167061792502	2700	ageing
1-02	P20	0.09698148148148147	0.0038905593738838384	2700	ageing
1-03	N_CLONES	1670.85	16.21329863511984	2700	ageing
1-03	N_CLONES_SINGLE	1195.65	24.46969124189523	2700	ageing
1-03	N_CLONES_SMALL	1601.7	19.679270418654404	2700	ageing
1-03	N_CLONES_LARGE	69.15	4.987088592714085	2700	ageing
1-03	PC_CLONES_SMALL	0.9585931895731423	0.0032597701005673534	2700	ageing
1-03	P20	0.08140740740740741	0.002837499644183495	2700	ageing
1-04	N_CLONES	1786.25	19.536403267530567	2700	ageing
1-04	N_CLONES_SINGLE	1382	27.338039817306427	2700	ageing
1-04	N_CLONES_SMALL	1732.35	21.268397608708213	2700	ageing
1-04	N_CLONES_LARGE	53.9	2.9361629095775577	2700	ageing
1-04	PC_CLONES_SMALL	0.9698123355937309	0.0018488459000441577	2700	ageing
1-04	P20	0.10298148148148148	0.003838624386604001	2700	ageing
1-05	N_CLONES	1790.85	21.310424925991406	2700	ageing
1-05	N_CLONES_SINGLE	1454.7	30.371558717776875	2700	ageing
1-05	N_CLONES_SMALL	1750.65	21.69956342029901	2700	ageing
1-05	N_CLONES_LARGE	40.2	3.1051739505473592	2700	ageing
1-05	PC_CLONES_SMALL	0.977548551996593	0.0017743436315915278	2700	ageing
1-05	P20	0.16077777777777777	0.005798956535683874	2700	ageing
1-06	N_CLONES	1896.65	16.174297349091926	2700	ageing
1-06	N_CLONES_SINGLE	1523.05	26.42262786245711	2700	ageing
1-06	N_CLONES_SMALL	1847.9	17.849959457421157	2700	ageing
1-06	N_CLONES_LARGE	48.75	3.850837229541266	2700	ageing
1-06	PC_CLONES_SMALL	0.9742894391685883	0.0021089088657976706	2700	ageing
1-06	P20	0.08944444444444444	0.0031984853104228164	2700	ageing
1-07	N_CLONES	1545.2	15.03539683196745	2700	ageing
1-07	N_CLONES_SINGLE	1167.7	21.64814322899675	2700	ageing
1-07	N_CLONES_SMALL	1493.85	16.3168463155173	2700	ageing
1-07	N_CLONES_LARGE	51.35	4.183614654691248	2700	ageing
1-07	PC_CLONES_SMALL	0.9667606597657704	0.0027920316867773294	2700	ageing
