INDIVIDUAL	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
2-06	2	3	3.96304270193039	81.91010587401452	89.67752683899239	74.14268490903665	0.06909089973173814	0.06253910618515283	0.07564269327832344	alpha
2-06	2.0500000000000003	3	3.6953273962962054	76.43101032756621	83.67371893539095	69.18830171974147	0.06446930100492747	0.058360100572698914	0.07057850143715602	alpha
2-06	2.1	3	3.455511105975565	71.59361350222015	78.36629081811043	64.82093618632987	0.06038897299831159	0.05467624238522566	0.06610170361139753	alpha
2-06	2.15	3	3.2406427987776	67.30885906124853	73.6604022336117	60.95731588888535	0.05677479699038866	0.051417291615673134	0.06213230236510418	alpha
2-06	2.2	3	3.047965528888288	63.500681278101226	69.47458394084185	57.526778615360605	0.05356261179579556	0.048523644925048105	0.05860157866654302	alpha
2-06	2.25	3	2.8749565639580816	60.10425858305403	65.7390699055289	54.46944726057917	0.050697740637759975	0.045944796175849796	0.05545068509967015	alpha
2-06	2.3000000000000003	3	2.719341422573359	57.0644093053414	62.3942205552531	51.7345980554297	0.048133637961967075	0.04363796003886526	0.05262931588506889	alpha
2-06	2.35	3	2.579091126434447	54.33416110761031	59.38908682826867	49.27923538695196	0.045830682759316795	0.04156686985868926	0.050094495659944324	alpha
2-06	2.4000000000000004	3	2.452409377330417	51.873501213674004	56.68013526858992	47.066867158758086	0.04375512438722345	0.039700744674344715	0.04780950410010218	alpha
2-06	2.45	3	2.3377143009720567	49.64830023208924	54.2301360681387	45.066464396039784	0.0418781748184107	0.038013411649593876	0.04574293798722752	alpha
2-06	2.5	3	2.2336178424192448	47.62939485612837	52.00720538249615	43.25158432976059	0.040175234901412844	0.03648256639739398	0.043867903405431716	alpha
2-06	2.5500000000000003	3	2.138904774179082	45.79181152370241	49.98398784745419	41.599635199950626	0.03862523952032236	0.03508915284394085	0.04216132619670386	alpha
2-06	2.6	3	2.0525124953334393	44.11411253609545	48.136963104767425	40.09126196742347	0.03721010604813423	0.03381684507856129	0.040603367017707184	alpha
2-06	2.6500000000000004	3	1.9735122719595788	42.57784701833516	46.445859994423756	38.70983404224657	0.03591427123365897	0.03265161525439499	0.03917692721292295	alpha
2-06	2.7	3	1.9010922241184884	41.167090723830015	44.8931630143914	37.44101843326863	0.03472430302827669	0.03158137354145186	0.037867232515101525	alpha
2-06	2.75	3	1.8345421474601373	39.86806059190022	43.463697129042856	36.27242405475758	0.03362857546650655	0.03059566810045335	0.03666148283255975	alpha
2-06	2.8000000000000003	3	1.7732401271061424	38.6687918972226	42.14427868229186	35.19330511215333	0.03261699634264571	0.0296854348897093	0.03554855779558213	alpha
2-06	2.85	3	1.7166408286395167	37.558867643642	40.92342184216645	34.19431344511756	0.0316807789553564	0.028842788767310532	0.03451876914340226	alpha
2-06	2.9000000000000004	3	1.664265315347835	36.529191484474005	39.791091563274954	33.267291405673056	0.030812250566702386	0.02806084878453375	0.03356365234887102	alpha
2-06	2.95	3	1.6156922284126536	35.571796874857576	38.73849545264764	32.40509829706751	0.03000469142279826	0.02733359178760488	0.03267579105799164	alpha
2-06	3	3	1.5705501682128757	34.67968638139068	37.75790814700124	31.60146461578012	0.029252199212025688	0.026655729471320302	0.03184866895273107	alpha
2-06	3.0500000000000003	3	1.5285111242231688	33.846696105578026	36.842522859024264	30.850869352131788	0.02854957470666605	0.02602260488252281	0.03107654453080929	alpha
2-06	3.1	3	1.4892848142421797	33.06738104157004	35.986325640207134	30.14843644293294	0.027892225062537575	0.02543010507825718	0.030354345046817974	alpha
2-06	3.1500000000000004	3	1.452613808453374	32.336917907751534	35.18398865576571	29.48984715973736	0.02727608185776611	0.024874587225555946	0.029677576489976275	alpha
2-06	3.2	3	1.4182693286492984	31.651022587585743	34.43077939211617	28.871265783055318	0.02669753145441378	0.02435281590788734	0.029042247000940224	alpha
2-06	3.25	3	1.3860476270161581	31.005879807410714	33.72248323721959	28.28927637760184	0.02615335568193601	0.023861909795289134	0.02844480156858289	alpha
2-06	3.3000000000000003	3	1.355766861758545	30.398083084898968	33.05533730537861	27.740828864419328	0.025640681183908533	0.023399296156384836	0.027882066211432226	alpha
2-06	3.35	3	1.3272643983734387	29.824583316450617	32.42597373522478	27.223192897676455	0.025156936051665815	0.022962671953618192	0.027351200149713442	alpha
2-06	3.4000000000000004	3	1.3003944755359509	29.282644647417342	31.831370985162657	26.733918309672028	0.024699812600982935	0.02254997047874651	0.02684965472321936	alpha
2-06	3.45	3	1.2750261834002439	28.769806496206694	31.268811895016732	26.270801097396657	0.02426723533953484	0.022159332662619467	0.02637513801645021	alpha
2-06	3.5	3	1.251041709754452	28.283850790662786	30.735847484938922	25.83185409638665	0.023857333330893293	0.021789082338673167	0.025925584323113416	alpha
2-06	3.5500000000000003	3	1.2283348160241572	27.82277362980632	30.2302656301703	25.41528162944234	0.023468416291299588	0.02143770485920903	0.02549912772339015	alpha
2-06	3.6	3	1.206809510723817	27.384760711912797	29.750063889131884	25.01945753469371	0.02309895386333088	0.021103828562140787	0.02509407916452097	alpha
2-06	3.6500000000000004	3	1.1863788927332302	26.968165975816166	29.293425877591805	24.64290607404053	0.022747557599911403	0.02078620866732776	0.02470890653249505	alpha
2-06	3.7	3	1.1669641408408475	26.57149299018417	28.858700677481956	24.28428530288638	0.022412965266228633	0.020483713249001237	0.02434221728345603	alpha
2-06	3.75	3	1.1484936294491017	26.193378698527773	28.444384848721704	23.942372548333843	0.0220940271287032	0.020195310986670795	0.023992743270735604	alpha
2-06	3.8000000000000003	3	1.1309021532692174	25.83257918851039	28.049106678956854	23.616051698063927	0.021789693951448943	0.019920060443336718	0.02365932745956117	alpha
2-06	3.85	3	1.1141302463221958	25.48795720485913	27.67161236173737	23.304302047980887	0.021499006463455407	0.01965710065851577	0.02334091226839504	alpha
2-06	3.9000000000000004	3	1.0981235826759876	25.158471167603235	27.31075384022226	23.006188494984208	0.02122108609550876	0.019405642875877253	0.023036529315140268	alpha
2-06	3.95	3	1.0828324481440024	24.843165492915034	26.965478092568613	22.720852893261455	0.020955126815853604	0.019164963252304993	0.022745290379402216	alpha
2-06	4	3	1.0682112736959808	24.541162043681393	26.634817668005173	22.447506419357612	0.020700387918778634	0.018934396417858917	0.02246637941969835	alpha
2-03	0	NA	32.59197443234608	3844.861	3908.7400960724485	3780.9819039275512	1	0.983385850340897	1.016614149659103	gamma
2-03	0.05	NA	32.832841926687145	3776.5063478648544	3840.857535551258	3712.155160178451	0.9822218144855833	0.965484879733871	0.9989587492372958	gamma
2-03	0.1	NA	33.088940069343465	3705.3114738220315	3770.164604644549	3640.458342999514	0.9637049229665342	0.9468374391166584	0.98057240681641	gamma
2-03	0.15000000000000002	NA	33.3630905388308	3631.0491972962236	3696.439653165281	3565.658741427166	0.9443902386318319	0.9273830032937904	0.9613974739698733	gamma
2-03	0.2	NA	33.65851604046742	3553.4714066810207	3619.4408858934003	3487.501927468641	0.9242132307724572	0.9070553987435803	0.9413710628013341	gamma
2-03	0.25	NA	33.97885125941352	3472.3089128964043	3538.9062376008983	3405.7115881919103	0.9031038866935384	0.8857827599468252	0.9204250134402514	gamma
2-03	0.30000000000000004	NA	34.32812300546978	3387.2722761214645	3454.554160869046	3319.990391373883	0.8809869267371342	0.8634877545310177	0.8984860989432507	gamma
2-03	0.35000000000000003	NA	34.710678397726554	3298.0540628581193	3366.085742396616	3230.022383319623	0.8577823913161281	0.8400882069129737	0.8754765757192824	gamma
2-03	0.4	NA	35.13103055280962	3204.3331319123045	3273.1886865355877	3135.477577289021	0.8334067556440413	0.8154982916909145	0.8513152195971683	gamma
2-03	0.45	NA	35.59357966885663	3105.7817102843233	3175.5438445161394	3036.019576052507	0.8077747700851405	0.7896305161753591	0.8259190239949219	gamma
2-03	0.5	NA	36.10215464764422	3002.076191187971	3072.8351140616487	2931.317268314293	0.780802268583434	0.7623987624817368	0.7992057746851313	gamma
2-03	0.55	NA	36.65930912160636	2892.9127401262476	2964.763665702717	2821.0618145497783	0.7524102276067322	0.733722705333113	0.7710977498803512	gamma
2-03	0.6000000000000001	NA	37.265301217421616	2778.0288827377703	2851.0675309969533	2704.9902344785874	0.7225303808740473	0.703533946865332	0.7415268148827626	gamma
2-03	0.65	NA	37.91669743678194	2657.232190298445	2731.54755168724	2582.91682890965	0.6911126800938825	0.6717841890538176	0.7104411711339473	gamma
2-03	0.7000000000000001	NA	38.60458044795338	2530.4368563606604	2606.100443676928	2454.7732690443927	0.6581348080881625	0.6384556604372414	0.6778139557390834	gamma
2-03	0.75	NA	39.312423740787715	2397.708212309073	2474.7591469859944	2320.657277632152	0.6236137567285458	0.6035737774739196	0.643653735983172	gamma
2-03	0.8	NA	40.01383638874267	2259.3138806060224	2337.7395588112363	2180.8882024008085	0.587619131252345	0.5672215984923275	0.6080166640123625	gamma
2-03	0.8500000000000001	NA	40.67058049794279	2115.7781657744426	2195.4910387807477	2036.0652927681376	0.5502872966732588	0.5295549807309387	0.571019612615579	gamma
2-03	0.9	NA	41.231497915890955	1967.933431893462	2048.7456828372465	1887.1211809496774	0.5118347404219455	0.490816490101899	0.5328529907419921	gamma
2-03	0.9500000000000001	NA	41.63318350949519	1816.958922744578	1898.5584629849354	1735.3593825042208	0.47256816897791054	0.4513451546113685	0.49379118334445266	gamma
2-03	1	NA	41.80322961464205	1664.700083393242	1746.6329078753986	1582.7672589110855	0.43296755939765885	0.4116578619906118	0.454277256804706	gamma
2-03	1.05	NA	41.66707148279057	1512.1161702224279	1593.7821296699533	1430.4502107749024	0.3932824022045083	0.372042113037351	0.41452269137166553	gamma
2-03	1.1	NA	41.15710647851824	1362.2609454336184	1442.9273918393942	1281.5944990278426	0.354306942548409	0.3333266141553213	0.3752872709414968	gamma
2-03	1.1500000000000001	NA	40.22493681847118	1217.0997299282385	1295.9391573728412	1138.2603024836358	0.31655233568345864	0.296047191948847	0.33705747941807035	gamma
2-03	1.2000000000000002	NA	38.85222579390848	1078.8648723496417	1155.0138356249204	1002.715909074363	0.2805991874217668	0.2607937995871276	0.300404575256406	gamma
2-03	1.25	NA	37.05820759723406	949.5571757084571	1022.1899279306444	876.9244234862697	0.24696788146787546	0.22807701591455964	0.2658587470211913	gamma
2-03	1.3	NA	34.900614962563495	830.7664738978651	899.1704222627893	762.3625255329409	0.21607191362649134	0.19828090678257054	0.23386292047041216	gamma
2-03	1.35	NA	32.46897866091853	723.542125658315	787.1801544485148	659.9040968681151	0.1881842089111453	0.17163275782092385	0.20473566000136673	gamma
2-03	1.4000000000000001	NA	29.871694657484856	628.339242295002	686.8866879808498	569.7917966091542	0.16342313604965225	0.1481956816147981	0.17865059048450643	gamma
2-03	1.4500000000000002	NA	27.220359583226614	545.0468277236754	598.3977521530293	491.6959032943215	0.14175982635618697	0.12788392175798333	0.15563573095439062	gamma
2-03	1.5	NA	24.615518271517686	473.08311732260637	521.3286465955687	424.83758804964407	0.12304297016786989	0.1104949146535191	0.13559102568222067	gamma
2-03	1.55	NA	22.13693304549396	411.5295934052023	454.91718490254505	368.1420019078596	0.10703367258405501	0.09574910560040002	0.11831823956771001	gamma
2-03	1.6	NA	19.839501451747314	359.272489836479	398.15719815313383	320.38778151982416	0.09344225703776522	0.08332883334919629	0.10355568072633416	gamma
2-03	1.6500000000000001	NA	17.754090147248668	315.12740758443294	349.9247848513178	280.3300303175481	0.08196067623366175	0.07291031595616802	0.09101103651115548	gamma
2-03	1.7000000000000002	NA	15.891527879931923	277.93381710039415	309.0806394043749	246.78699479641344	0.07228709102888092	0.064186194194384	0.08038798786337788	gamma
2-03	1.75	NA	14.247891499444636	246.61666234883234	274.5420165433782	218.69130815428647	0.06414189286656458	0.05687885937990645	0.07140492635322271	gamma
2-03	1.8	NA	12.809684839983984	220.21921358944337	245.3257345291207	195.11269264976605	0.057276248371382836	0.05074635796970711	0.06380613877305856	gamma
2-03	1.85	NA	11.558137807842789	197.9143727728208	220.5679066045434	175.2608389410982	0.05147503974079188	0.04558314044151354	0.05736693904007022	gamma
2-03	1.9000000000000001	NA	10.472373024264838	179.00184954978175	199.52732351000964	158.47637558955387	0.04655613026056905	0.04121771257518903	0.05189454794594906	gamma
2-03	1.9500000000000002	NA	9.531508300486728	162.89734447721074	181.5787574645093	144.21593148991218	0.04236755099266547	0.03750875037872947	0.04722635160660146	gamma
2-03	2	NA	8.715906648747083	149.11814458052052	166.201007704678	132.03528145636304	0.038783754362126624	0.03434071646708764	0.04322679225716561	gamma
2-03	2.0500000000000003	NA	8.007813161319874	137.26794629614682	152.9629716872596	121.57292090503404	0.035701666795274735	0.03161958804363384	0.03978374554691563	gamma
2-03	2.1	NA	7.39158774102451	127.02250134254369	141.50974710351952	112.53525558156788	0.03303695539124658	0.029269004934526343	0.036804905847966814	gamma
2-03	2.15	NA	6.853693095058934	118.11685088782369	131.54984251523004	104.68385926041732	0.030720707689516916	0.02722695547652238	0.03421445990251144	gamma
2-03	2.2	NA	6.382549057208233	110.33440081066794	122.84396709235615	97.82483452897974	0.02869659028263127	0.025443009390711327	0.03195017117455121	gamma
2-03	2.25	NA	5.968325257962492	103.49780437875016	115.19550693237737	91.80010182512295	0.026918477515507105	0.02387605217070863	0.02996090286030558	gamma
2-03	2.3000000000000003	NA	5.602715805980049	97.46147855400346	108.44259974933766	86.48035735866927	0.02534850507053531	0.022492453526582436	0.028204556614488188	gamma
2-03	2.35	NA	5.278720498312321	92.10552743751722	102.4516294986627	81.75942537637175	0.02395548953200577	0.02126459847998972	0.026646380584021814	gamma
2-03	2.4000000000000004	NA	4.990444877937399	87.33084168963347	97.11193391722315	77.54974946204379	0.022713653806895353	0.020169714708033346	0.025257592905757364	gamma
2-03	2.45	NA	4.732924092130856	83.05516166011174	92.33152242225015	73.77880089797333	0.02160160319452686	0.019188938403227926	0.024014267985825795	gamma
2-03	2.5	NA	4.501971316315458	79.20992024609849	88.03362188550916	70.38621860668782	0.020601504253625422	0.018306570408315886	0.02289643809893496	gamma
2-03	2.5500000000000003	NA	4.294049311375385	75.73771149032733	84.1538934884621	67.32152949219255	0.019698426416540762	0.01750948330568844	0.021887369527393084	gamma
2-03	2.6	NA	4.106162682321892	72.59025887825334	80.63818985026663	64.54232790624005	0.01887981356887891	0.016786647919454056	0.020972979218303763	gamma
2-03	2.6500000000000004	NA	3.9357680912886686	69.72678165078285	77.44074536121059	62.01281794035511	0.018135059147985546	0.016128754183923715	0.020141364112047377	gamma
2-03	2.7	NA	3.7806997314431245	67.1126778629153	74.52271317290408	59.70264255292653	0.017455163623058236	0.015527906614290226	0.01938242063182624	gamma
2-03	2.75	NA	3.6391076012062604	64.71845961024594	71.85097944447617	57.58593977601573	0.016832457560948484	0.014977378837886657	0.01868753628401031	gamma
2-03	2.8000000000000003	NA	3.509406421308252	62.51888927764657	69.39719947052434	55.6405790847688	0.016260376975304587	0.014471414983472434	0.018049338967136744	gamma
2-03	2.85	NA	3.3902333511200116	60.49227636264445	67.13701163002621	53.8475410952627	0.015733280439174383	0.014005068348442947	0.017461492529905816	gamma
2-03	2.9000000000000004	NA	3.2804129552269266	58.619902890842546	65.04939413750593	52.190411644179164	0.015246299642780986	0.013574069815314303	0.016918529470247672	gamma
2-03	2.95	NA	3.178928133133004	56.88555211229062	63.116136762672454	50.65496746190878	0.014795216813375209	0.013174720090507507	0.01641571353624291	gamma
2-03	3	NA	3.0848959504721867	55.27512041545461	61.32140537443355	49.228835456475665	0.01437636377893885	0.012803801088381521	0.01594892646949618	gamma
2-03	3.0500000000000003	NA	2.9975475002180203	53.77629652077815	59.65138166315354	47.90121137840276	0.01398653853046395	0.012458502759502298	0.015514574301425603	gamma
2-03	3.1	NA	2.916211080473306	52.37829526031787	58.093963949362184	46.662626571273556	0.013622935981383429	0.012136362425396797	0.01510950953737006	gamma
2-03	3.1500000000000004	NA	2.8402981056747922	51.071635804801645	56.63851779728158	45.50475381232171	0.013283090287217574	0.011835214280131769	0.014730966294303378	gamma
2-03	3.2	NA	2.769291274712161	49.847956214954415	55.27566737609126	44.42024505381757	0.012964826612705743	0.01155314718888864	0.014376506036522846	gamma
2-03	3.25	NA	2.702734606469325	48.69985778753187	53.99712027598178	43.40259529908196	0.012666220648166962	0.011288469283826374	0.014043972012507547	gamma
2-03	3.3000000000000003	NA	2.640225024109331	47.62077392978537	52.795519888121056	42.44602797144969	0.012385564505397042	0.011039678149990257	0.013731450860803825	gamma
2-03	3.35	NA	2.581405226993534	46.60485930036091	51.66432057477168	41.545398025950135	0.012121337884610369	0.010805435625878318	0.013437240143342421	gamma
2-03	3.4000000000000004	NA	2.525957635919178	45.64689575542448	50.597681748300005	40.69610976254896	0.011872183612209774	0.010584546427698936	0.01315982079672061	gamma
2-03	3.45	NA	2.4735992354121445	44.742212279344216	49.590377692937835	39.894046865750596	0.011636886815763747	0.010375939953551142	0.012897833677976353	gamma
2-03	3.5	NA	2.424077167787327	43.8866165932698	48.63772053787882	39.13551264866078	0.01141435713625793	0.010178654741656664	0.012650059530859197	gamma
2-03	3.5500000000000003	NA	2.3771649589390433	43.07633654878129	47.73549425361245	38.41717884395013	0.011203613485320093	0.00999182515153347	0.012415401819106713	gamma
2-03	3.6	NA	2.3326592764418814	42.307969748058525	46.87989791808788	37.73604157802917	0.011003770942059682	0.009814669913432286	0.012192871970687075	gamma
2-03	3.6500000000000004	NA	2.2903771374102053	41.57844010293647	46.067496803274416	37.08938340259852	0.01081402945462436	0.009646482253220214	0.011981576656028507	gamma
2-03	3.7	NA	2.250153497394165	40.884960265502365	45.29518008008177	36.47474045092296	0.010633664068870726	0.009486621350140606	0.011780706787600844	gamma
2-03	3.75	NA	2.2118391629536087	40.22499904260229	44.560124141586584	35.889873943618	0.010462016453287204	0.009334504925826447	0.01158952798074796	gamma
2-03	3.8000000000000003	NA	2.1752989799106457	39.59625305371226	43.85976070994384	35.33274539748068	0.010298487527562702	0.009189602796428968	0.011407372258696438	gamma
2-03	3.85	NA	2.140410257009095	38.996622012402575	43.19174902828052	34.80149499652463	0.010142531033606307	0.009051431247195837	0.011233630820016776	gamma
2-03	3.9000000000000004	NA	2.1070613911044287	38.42418711110395	42.55395155088349	34.294422671324405	0.009993647913696736	0.008919548111446527	0.011067747715946947	gamma
2-03	3.95	NA	2.0751506653143483	37.87719207108327	41.94441263759373	33.809971504572815	0.009851381381819336	0.00879354845456645	0.010909214309072221	gamma
2-03	4	NA	2.0445851959739345	37.354026487663226	41.361339835095905	33.34671314023055	0.009715312591967102	0.008673060779110233	0.010757564404823974	gamma
2-04	0	NA	34.321182537689296	4089.701	4156.969281680696	4022.432718319304	1	0.9835517849151574	1.0164482150848428	gamma
2-04	0.05	NA	34.64968838287768	4021.2258497297757	4089.137991035752	3953.3137084237997	0.9832566854471209	0.9666510359617487	0.9998623349324931	gamma
2-04	0.1	NA	34.992518541235384	3949.848147187053	4018.4322232562245	3881.264071117882	0.9658036485276194	0.949033699802964	0.9825735972522746	gamma
2-04	0.15000000000000002	NA	35.351910008119205	3875.343660307972	3944.632130708587	3806.0551899073575	0.9475860607677609	0.9306438758988389	0.9645282456366827	gamma
2-04	0.2	NA	35.73045108695223	3797.4663857182954	3867.496783000092	3727.435988436499	0.9285437702458678	0.9114201718992413	0.9456673685924941	gamma
2-04	0.25	NA	36.131116493697164	3715.947488232571	3786.763175281438	3645.1318011837034	0.9086110422822037	0.8912954275101538	0.9259266570542536	gamma
2-04	0.30000000000000004	NA	36.5572912756314	3630.494852772847	3702.145827045425	3558.843878500269	0.8877164498756381	0.8701965934674122	0.905236306283864	gamma
2-04	0.35000000000000003	NA	37.012771288394966	3540.7936166261084	3613.3373153193807	3468.249917932836	0.8657830038494522	0.8480448614538901	0.8835211462450141	gamma
2-04	0.4	NA	37.50172064082216	3446.508188173571	3520.0102099878645	3373.0061663592774	0.8427286464642698	0.8247561781067314	0.8607011148218083	gamma
2-04	0.45	NA	38.02855600066377	3347.286430809195	3421.8210309545602	3272.7518306638294	0.8184672744558086	0.8002423235008694	0.8366922254107477	gamma
2-04	0.5	NA	38.59771336564038	3242.766896113051	3318.4170241953066	3167.116768030796	0.7929105076662208	0.7744127915539047	0.811408223778537	gamma
2-04	0.55	NA	39.21323493068308	3132.590217369245	3209.4467455506915	3055.733689187798	0.765970474948962	0.7471777739222984	0.7847631759756255	gamma
2-04	0.6000000000000001	NA	39.87809374899931	3016.415995081715	3094.5756226018657	2938.2563675615647	0.7375639429585965	0.7184526124431994	0.7566752734739938	gamma
2-04	0.65	NA	40.593156905943964	2893.9466642122256	2973.5077897666592	2814.385538657792	0.7076181520879462	0.6881641319641196	0.7270721722117728	gamma
2-04	0.7000000000000001	NA	41.35568409146405	2764.9598308132604	2846.015482188546	2683.904179437975	0.6760787233133327	0.6562592667380757	0.6958981798885898	gamma
2-04	0.75	NA	42.15728527180199	2629.350250732843	2711.9770115515557	2546.7234899141304	0.6429199226869747	0.6227163036892258	0.6631235416847235	gamma
2-04	0.8	NA	42.981343805778984	2487.181781603771	2571.4236674702315	2402.9398957373105	0.6081573644635074	0.5875588204950216	0.6287559084319934	gamma
2-04	0.8500000000000001	NA	43.80007833994177	2338.7480159195024	2424.5945919858214	2252.9014398531835	0.5718628368967567	0.5508719194516136	0.5928537543418997	gamma
2-04	0.9	NA	44.57168677988051	2184.6376694109786	2271.9965702297445	2097.2787685922126	0.5341802907867784	0.5128195847550255	0.5555409968185313	gamma
2-04	0.9500000000000001	NA	45.23837205523383	2025.7971050237238	2114.4626849712054	1937.1315250762423	0.4953411276334685	0.47366091679471	0.517021338472227	gamma
2-04	1	NA	45.72566417579618	1863.9046937745757	1953.5253487283096	1774.2840388208417	0.4557557371002368	0.43384199451765343	0.47766947968282025	gamma
2-04	1.05	NA	45.94956215315849	1699.7541435778646	1789.81363050344	1609.6946566522893	0.4156181939896987	0.3935971496821624	0.43763923829723494	gamma
2-04	1.1	NA	45.816971704584304	1536.4899473861765	1626.2895618078524	1446.6903329645006	0.3756973791937788	0.3537398780410843	0.39765488034647334	gamma
2-04	1.1500000000000001	NA	45.24549975660112	1376.2462631207811	1464.9258131062352	1287.566713135327	0.33651512986420795	0.3148315031185231	0.3581987566098928	gamma
2-04	1.2000000000000002	NA	44.17507820108897	1221.6198949499512	1308.201457238326	1135.0383326615765	0.2987064078645239	0.2775357740484149	0.31987704168063286	gamma
2-04	1.25	NA	42.58355684567142	1075.1298309590131	1158.5920687101432	991.6675932078831	0.26288714773011845	0.24247924070925553	0.2832950547509813	gamma
2-04	1.3	NA	40.49648557230101	938.9826487743113	1018.3543019964673	859.6109955521554	0.22959689443661316	0.21018920345329778	0.24900458541992856	gamma
2-04	1.35	NA	37.987850508120665	814.8629719774723	889.3177908234803	740.4081531314642	0.19924756650363248	0.18104212340497858	0.21745300960228642	gamma
2-04	1.4000000000000001	NA	35.170437698881884	703.7944479886403	772.7272391989585	634.8616567783221	0.1720894627721294	0.15523424738833524	0.1889446781559235	gamma
2-04	1.4500000000000002	NA	32.17818467876296	606.099761862849	669.167844921103	543.0316788045951	0.14820148511171086	0.13278028853566437	0.16362268168775737	gamma
2-04	1.5	NA	29.145712534726485	521.4606713944984	578.5852182663199	464.33612452267687	0.12750581800344288	0.11353791500226468	0.14147372100462108	gamma
2-04	1.55	NA	26.1907132323964	449.0528649002416	500.38571956515517	397.72001023532806	0.10980090351354331	0.09724916570559267	0.12235264132149395	gamma
2-04	1.6	NA	23.402978790014007	387.7162365617685	433.5852321211507	341.8472410023863	0.09480307645027558	0.08358734318288459	0.10601880971766657	gamma
2-04	1.6500000000000001	NA	20.84093299004348	336.12223884305047	376.96971690774836	295.2747607783526	0.08218748481687303	0.0721995961999062	0.09217537343383987	gamma
2-04	1.7000000000000002	NA	18.534136224335136	292.9118971086251	329.2381365928811	256.5856576243691	0.07162183668405712	0.06273946619187297	0.08050420717624128	gamma
2-04	1.75	NA	16.489189614454972	256.79318099882323	289.11139877740686	224.4749632202396	0.062790209112799	0.05488786667295228	0.07069255155264574	gamma
2-04	1.8	NA	14.69663912496823	226.598626210989	255.403509589709	197.79374283226903	0.05540713763939931	0.04836386396762723	0.0624504113111714	gamma
2-04	1.85	NA	13.137274325604402	201.31095672505913	227.05954125826648	175.56237219185178	0.04922388133632731	0.04292792362861045	0.055519839044044166	gamma
2-04	1.9000000000000001	NA	11.787069638488884	180.06651728751532	203.16874926221908	156.96428531281157	0.044029262111708246	0.03838038167406653	0.04967814254934996	gamma
2-04	1.9500000000000002	NA	10.620635633976088	162.14540068340688	182.96146401892273	141.32933734789103	0.039647250662923	0.03455737652896655	0.04473712479687946	gamma
2-04	2	NA	9.61338151210428	146.95499093246212	165.79687246582972	128.11310939909453	0.03593294251400338	0.03132578870658137	0.040540096321425384	gamma
2-04	2.0500000000000003	NA	8.742705957036325	134.01137711025925	151.1467659134742	116.87598830704427	0.03276801338539401	0.028578125468596425	0.03695790130219158	gamma
2-04	2.1	NA	7.988525327288949	122.92124845926406	138.57847039033643	107.26402652819168	0.0300562922471017	0.026227840746350817	0.03388474374785258	gamma
2-04	2.15	NA	7.333387914815628	113.36558522018446	127.73876141788438	98.99240902248454	0.027719773455366165	0.02420529251954716	0.031234254391185167	gamma
2-04	2.2	NA	6.7623531003250985	105.08564330330775	118.33961183068772	91.83167477592778	0.02569518977140572	0.02245437374906571	0.028936005793745733	gamma
2-04	2.25	NA	6.262753826064906	97.8712673547853	110.14603929791295	85.59649541165766	0.02393115471150221	0.020929768560502993	0.026932540862501426	gamma
2-04	2.3000000000000003	NA	5.82391544176305	91.55133497944036	102.96599949430261	80.1366704645781	0.022385826000345832	0.019594750438865362	0.025176901561826306	gamma
2-04	2.35	NA	5.436872780892667	85.98604242166068	96.64211726073644	75.32996758258493	0.021025019291547396	0.018419431538536663	0.023630607044558133	gamma
2-04	2.4000000000000004	NA	5.094107227721345	81.0607263101368	91.04499300985582	71.07645961041779	0.019820697481340764	0.017379378005975936	0.022262016956705592	gamma
2-04	2.45	NA	4.789313305443006	76.68093823869486	86.06781982804164	67.2940566493481	0.01874976636157383	0.01645451749390679	0.021045015229240873	gamma
2-04	2.5	NA	4.517197298407789	72.76852647662912	81.62207049257002	63.91498246068822	0.017793116532633834	0.01562827758329722	0.019957955481970446	gamma
2-04	2.5500000000000003	NA	4.273306685382608	69.258519895323	77.63404709356715	60.88299269707886	0.01693486147161443	0.014886905594584754	0.018982817348644106	gamma
2-04	2.6	NA	4.053887397902297	66.0966473915077	74.042120688777	58.15117409423841	0.016161730989993572	0.014218930453409285	0.01810453152657786	gamma
2-04	2.6500000000000004	NA	3.8557652862933827	63.237359295462966	70.79452038943776	55.68019820148817	0.01546258743498925	0.01361473569864598	0.017310439171332518	gamma
2-04	2.7	NA	3.676248155542437	60.6422449209808	67.84755890407578	53.436930937885826	0.014828038754173179	0.013066219495724951	0.016589858012621406	gamma
2-04	2.75	NA	3.513045013857208	58.27876286699687	65.16420457022501	51.39332116376873	0.014250128033075491	0.012566522873865041	0.015933733192285943	gamma
2-04	2.8000000000000003	NA	3.364199580952914	56.119218597119826	62.71292861259228	49.52550858164737	0.013722083496353359	0.01210981159298623	0.015334355399720489	gamma
2-04	2.85	NA	3.2280355339252518	54.139937965990924	60.46677135329994	47.81310457868191	0.013238116421222707	0.011691100297719054	0.01478513254472636	gamma
2-04	2.9000000000000004	NA	3.103111376934933	52.32059645033293	58.40258298914189	46.238609911523966	0.01279325712327941	0.01130611013165118	0.01428040411490764	gamma
2-04	2.95	NA	2.988183185059759	50.64367250316138	56.500403925086694	44.78694108123607	0.012383221292500695	0.010951152928107964	0.013815289656893425	gamma
2-04	3	NA	2.882173785831264	49.09400020095633	54.742957018371065	43.445043383541595	0.012004300608028883	0.010623036594494706	0.013385564621563059	gamma
