AGE_DAYS	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
128	0	2	0.29580990813506475	9.3095	9.889276766214829	8.72972323378517	1	0.9377220295166412	1.062277970483359	alpha
128	0.05	2	0.2823661438644362	8.925346719733255	9.478774192161005	8.371919247305506	0.9587353477343848	0.8992877434132345	1.0181829520555352	alpha
128	0.1	2	0.2738615606573326	8.55075895754935	9.087517753187653	8.014000161911047	0.9184981962027338	0.8608410937119123	0.9761552986935553	alpha
128	0.15000000000000002	2	0.26951744359249596	8.186333226340508	8.714577708987106	7.658088743693911	0.8793526211225638	0.8226101019060005	0.9360951403391273	alpha
128	0.2	2	0.26843080834162564	7.832659406806445	8.358774123497005	7.306544690115885	0.8413619858001445	0.7848482399823713	0.8978757316179178	alpha
128	0.25	2	0.2696830645377967	7.490307776244625	8.018876869979097	6.961738682510152	0.8045875478000564	0.7478101597841078	0.8613649358160049	alpha
128	0.30000000000000004	2	0.27242959434881536	7.159815181966241	7.693767375212776	6.625862988719707	0.7690869737328795	0.7117313484848495	0.8264425989809093	alpha
128	0.35000000000000003	2	0.2759528169757124	6.841670945290181	7.382528527994951	6.300813362585411	0.7349128251023342	0.6768154425678513	0.7930102076368173	alpha
128	0.4	2	0.2796806844170158	6.53630317272061	7.084467241349473	5.988139104091746	0.7021110878909297	0.6432288634289431	0.7609933123529161	alpha
128	0.45	2	0.28318187119225746	6.244066194500602	6.799092463112087	5.6890399258891176	0.6707198232451369	0.611100480787273	0.730339165703001	alpha
128	0.5	2	0.2861491619080962	5.965229835469232	6.526071887015421	5.404387783923044	0.6407680149813881	0.5805239576693747	0.7010120722934015	alpha
128	0.55	2	0.2883789726496842	5.699971143705162	6.265183543997204	5.13475874341312	0.6122746811005062	0.551561173361955	0.6729881888390573	alpha
128	0.6000000000000001	2	0.28975127226659303	5.448369061894243	6.0162711200114245	4.880467003777062	0.5852483014011755	0.5242458782724165	0.6462507245299345	alpha
128	0.65	2	0.2902116816912854	5.210402336719287	5.779206780727009	4.641597892711566	0.5596865929125396	0.49858723805914024	0.620785947765939	alpha
128	0.7000000000000001	2	0.28975619331710184	4.985950742513056	5.553862445712001	4.418039039314111	0.5355766413355235	0.47457318215952643	0.5965801005115207	alpha
128	0.75	2	0.28841837290546934	4.77479947134794	5.340089094722303	4.209509847973577	0.5128953726137752	0.4521735697914579	0.5736171754360925	alpha
128	0.8	2	0.28625872919987627	4.576646337759643	5.137703137251604	4.015589538267681	0.4916103268445827	0.4313432019192955	0.5518774517698699	alpha
128	0.8500000000000001	2	0.28335593556616967	4.391111284001945	4.9464787125172895	3.8357438554866006	0.4716806793062941	0.41202469042232137	0.5313366681902669	alpha
128	0.9	2	0.27979964331081186	4.217747565770809	4.766144789547154	3.6693503419944644	0.4530584419969718	0.3941511726724813	0.5119657113214623	alpha
128	0.9500000000000001	2	0.2756846834433595	4.056053954619899	4.596386005258209	3.515721903981589	0.43568977438314616	0.377648843007851	0.49373070575844125	alpha
128	1	2	0.27111581547260294	3.9057759323766144	4.437153166342123	3.3743986984111056	0.41954733684694284	0.36246830639788447	0.47662636729600116	alpha
128	1.05	2	0.26615763014492827	3.7654749304869437	4.287134299781535	3.2438155611923523	0.40447660244770867	0.3484414373696066	0.4605117675258107	alpha
128	1.1	2	0.26092522785334465	3.6354262230870176	4.14683027233748	3.124022173836555	0.39050714034985956	0.33557357256958537	0.44544070813013376	alpha
128	1.1500000000000001	2	0.25548928293330087	3.51474328953618	4.015493082521414	3.0139934965509467	0.37754372302875344	0.32375460514001253	0.4313328409174944	alpha
128	1.2000000000000002	2	0.2499216207758239	3.4028302248316917	3.8926676005101837	2.9129928491532	0.365522340064632	0.31290540299191144	0.41813927713735255	alpha
128	1.25	2	0.24428542430483421	3.299100979246201	3.7778916128317617	2.8203103456606406	0.3543800396633762	0.30294971219299005	0.40581036713376245	alpha
128	1.3	2	0.23863519949214232	3.2029857630416823	3.670702159489812	2.7352693665935526	0.34405561663265294	0.2938148522040445	0.3942963810612613	alpha
128	1.35	2	0.23301706681428389	3.1139360426286924	3.570641101367852	2.6572309838895327	0.3344901490551257	0.285432191190669	0.38354810691958235	alpha
128	1.4000000000000001	2	0.22746928079349077	3.0314282341562504	3.477259832100721	2.58559663621178	0.32562739504336974	0.2777374333972587	0.3735173566894807	alpha
128	1.4500000000000002	2	0.2220228950850073	2.95496623632301	3.390123114432939	2.5198093582130805	0.317414064807241	0.27067075119105005	0.3641573784234319	alpha
128	1.5	2	0.21670250631133964	2.884082962512884	3.308812070242673	2.4593538547830947	0.3097999852315252	0.2641767930375525	0.35542317742549795	alpha
128	1.55	2	0.21152702489322375	2.818341036792889	3.2329263873405147	2.403755686245263	0.302738174638046	0.25820459597671874	0.3472717532993732	alpha
128	1.6	2	0.20651043470257538	2.757332812579983	3.1620858270287413	2.352579798131225	0.2961848447908033	0.25270742769549653	0.33966226188611004	alpha
128	1.6500000000000001	2	0.20166251501259003	2.700679860280338	3.0959311267367826	2.3054285938238936	0.2900993458596421	0.2476425794966318	0.3325561122226524	alpha
128	1.7000000000000002	2	0.19698950777820598	2.648032053775747	3.0341243943533036	2.2619397131981906	0.28444406829322166	0.24297112768657722	0.32591700889986613	alpha
128	1.75	2	0.192494720793667	2.599066367497605	2.9763490874672858	2.221783647527924	0.2791843136041253	0.23865767737557592	0.3197109498326748	alpha
128	1.8	2	0.18817906292951023	2.553485477600477	2.9223096635868133	2.184661291614141	0.27428814411090574	0.23467009953425436	0.31390618868755715	alpha
128	1.85	2	0.1840415117102512	2.5110162435032564	2.8717309781156555	2.1503015088908572	0.2697262198295565	0.23097926944420832	0.3084731702149047	alpha
128	1.9000000000000001	2	0.1800795162432013	2.47140813045323	2.8243574966433	2.11845876426316	0.26547162902983296	0.2275588124242075	0.3033844456354584	alpha
128	1.9500000000000002	2	0.17628934022707723	2.4344316201062344	2.779952377809634	2.0889108624028347	0.261499717504295	0.2243848608843477	0.29861457412424236	alpha
128	2	2	0.17266635070727782	2.3998766444906483	2.738296473218875	2.061456815762422	0.2577879203491754	0.2214358253141868	0.294140015384164	alpha
128	2.0500000000000003	2	0.16920525861627184	2.367551069065947	2.699187281948625	2.0359148561832687	0.25431559901884604	0.2186921806953401	0.2899390173423519	alpha
128	2.1	2	0.16590031711597705	2.3372792427367544	2.662437889307843	2.0121205961656656	0.25106388557245335	0.21613626899035024	0.28599150215455643	alpha
128	2.15	2	0.1627454834799705	2.308900626431698	2.6278759126989986	1.9899253401643975	0.2480155353597613	0.21375211774686045	0.2822789529726622	alpha
128	2.2	2	0.15973454981928034	2.2822685069776014	2.5953424717101097	1.969194542245093	0.2451547888691768	0.2115252744234484	0.27878430331490517	alpha
128	2.25	2	0.1568612474409295	2.257248799272269	2.5646911948265165	1.9498064037180214	0.24246724306055847	0.209442655751439	0.2754918303696779	alpha
128	2.3000000000000003	2	0.1541193290856174	2.233718936978329	2.5357872713076155	1.9316506026490423	0.23993973220670592	0.20749241126258577	0.2723870531508261	alpha
128	2.35	2	0.15150263275494408	2.211566849943884	2.5085065537065727	1.9146271461811954	0.23756021805079586	0.20566380000872178	0.26945663609286996	alpha
128	2.4000000000000004	2	0.14900513033145596	2.190690025145532	2.4827347141068823	1.8986453361841815	0.23531768893555313	0.20394707945477003	0.26668829841633623	alpha
128	2.45	2	0.1466209637291858	2.1709946470129444	2.458366455300702	1.8836228387251868	0.2332020674593635	0.20233340552394724	0.2640707293947797	alpha
128	2.5	2	0.1443444708942863	2.1523948124217545	2.4353047767420457	1.8694848481014632	0.23120412615304306	0.2008147428005224	0.26159350950556376	alpha
128	2.5500000000000003	2	0.1421702036063836	2.134811815343876	2.4134602940871144	1.8561633366006376	0.22931541063901134	0.1993837839412039	0.25924703733681875	alpha
128	2.6	2	0.14009293871003622	2.1181734960498977	2.3927506104099456	1.8435963816898495	0.22752816972446402	0.1980338774037112	0.2570224620452168	alpha
128	2.6500000000000004	2	0.13810768412910196	2.10241364981052	2.3730997366917936	1.8317275629292462	0.225835291885764	0.19675896266493864	0.2549116211065894	alpha
128	2.7	2	0.13620968078084822	2.0874714901989324	2.3544375588750923	1.8205054215227725	0.2242302476179099	0.1955535121674389	0.25290698306838094	alpha
128	2.75	2	0.13439440130687863	2.073291162319718	2.3366993486050225	1.809882976034413	0.22270703714697007	0.19441247929904001	0.2510015949949001	alpha
128	2.8000000000000003	2	0.13265754636995458	2.0598213015565427	2.3198253147191057	1.7998172883939796	0.2212601430320149	0.1933312517744218	0.249189034289608	alpha
128	2.85	2	0.13099503912531968	2.0470146337213015	2.3037601925603433	1.7902690748822598	0.21988448721427592	0.19230560984824746	0.24746336458030435	alpha
128	2.9000000000000004	2	0.12940301835827714	2.034827612787384	2.2884528682603826	1.7812023573143854	0.21857539210348395	0.19133168884627375	0.2458190953606942	alpha
128	2.95	2	0.12787783068300076	2.023220092689139	2.273856035248931	1.7725841501293464	0.21732854532350168	0.19040594555339668	0.24425114509360665	alpha
128	3	2	0.12641602211776756	2.0121550299613955	2.2599258803810387	1.7643841795417523	0.21613996777070685	0.1895251280457331	0.24275480749568062	alpha
128	3.0500000000000003	2	0.12501432928626469	2.001598214272175	2.2466217972246847	1.7565746313196655	0.21500598466858317	0.1886862485976331	0.24132572073953323	alpha
128	3.1	2	0.12366967044100571	1.9915180241656032	2.233906124209912	1.7491299241212943	0.21392319933031884	0.1878865593341527	0.23995983932648499	alpha
128	3.1500000000000004	2	0.12237913646119526	1.981885205578695	2.2217439055017505	1.7420265056556399	0.2128884693677099	0.18712353033521026	0.23865340840020952	alpha
128	3.2	2	0.1211399819419049	1.9726726709244504	2.2101026726184165	1.7352426692304843	0.21189888510923793	0.18639482992969378	0.23740294028878206	alpha
128	3.25	2	0.11994961646274208	1.9638553167444237	2.198952244970791	1.7287583885180566	0.21095175001282815	0.18569830694645864	0.2362051930791977	alpha
128	3.3000000000000003	2	0.11880559610110764	1.955409858127071	2.188264547647054	1.7225551686070877	0.2100445628795393	0.18503197471476315	0.2350571510443154	alpha
128	3.35	2	0.11770561523664375	1.947314678264387	2.178013444906338	1.7166159116224364	0.20917500169336561	0.18439399662951142	0.23395600675721984	alpha
128	3.4000000000000004	2	0.11664749867874415	1.9395496916796118	2.1681745879766336	1.7109247953825897	0.20834090892954635	0.18378267311698693	0.23289914474210577	alpha
128	3.45	2	0.11562919413733848	1.9320962198040563	2.15872527587463	1.705467163733483	0.2075402781893825	0.1831964298548239	0.2318841265239411	alpha
128	3.5	2	0.11464876504800278	1.9249368777125555	2.1496443280786357	1.7002294273464755	0.20677124203368125	0.1826338071160079	0.2309086769513546	alpha
128	3.5500000000000003	2	0.11370438375532044	1.9180554709457054	2.1409119679904545	1.6951989739009563	0.20603206089969445	0.18209345012094702	0.22997067167844187	alpha
128	3.6	2	0.11279432505293212	1.9114369014540527	2.1325097162183035	1.6903640866898018	0.20532111299791103	0.1815741002943017	0.22906812570152033	alpha
128	3.6500000000000004	2	0.11191696007455235	1.9050670817957098	2.1244202928010396	1.68571387079038	0.20463688509540898	0.18107458733448414	0.2281991828563338	alpha
128	3.7	2	0.11107075052713637	1.8989328568055444	2.1166275275745647	1.681238186036524	0.2039779641017825	0.18059382201369825	0.22736210618986677	alpha
128	3.75	2	0.11025424325513847	1.8930219320319799	2.1091162779547696	1.6769275861091903	0.20334302938202695	0.1801307896352318	0.22655526912882212	alpha
128	3.8000000000000003	2	0.10946606512323745	1.8873228083074214	2.101872353478283	1.67277326313656	0.20273084572827987	0.17968454408255652	0.2257771473740032	alpha
128	3.85	2	0.10870491820388166	1.8818247218811837	2.0948824465031644	1.6687669972592032	0.2021402569290707	0.179254202401762	0.22502631145637944	alpha
128	3.9000000000000004	2	0.1079695752553994	1.8765175896002084	2.088134068526878	1.6649011106735387	0.20157017988078935	0.17883893986503452	0.2243014198965442	alpha
128	3.95	2	0.10725887547614868	1.8713919586735412	2.081615491629059	1.6611684257180235	0.20101959919152923	0.17843798546839504	0.22360121291466342	alpha
128	4	2	0.10657172052016012	1.8664389606020013	2.0753156945919833	1.6575622266120194	0.20048756223234346	0.178050617821797	0.22292450664288987	alpha
39	0	10	0.38166742723542213	17.1591	17.907154411453487	16.41104558854651	1	0.9564047991180489	1.0435952008819511	alpha
39	0.05	10	0.3659206568647736	16.669064815320624	17.38625612397482	15.951873506666429	0.97144167324164	0.9296451158083133	1.0132382306749668	alpha
39	0.1	10	0.3516657504567013	16.194671012955194	16.88392321844658	15.50541880746381	0.9437948967577084	0.9036265775864591	0.9839632159289579	alpha
39	0.15000000000000002	10	0.3388468377654099	15.736012735366499	16.400140333661987	15.071885137071009	0.9170651569934613	0.87836105256517	0.9557692614217522	alpha
39	0.2	10	0.32739142364830554	15.293123986655004	15.934799385852978	14.65144858745703	0.8912544356437695	0.8538588030524347	0.9286500682351043	alpha
