AGE_WEEKS	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
6	0.8500000000000001	4	1.0575729378986711	56.28853949190702	58.36134436121263	54.2157346226014	0.595906038264396	0.5739620164632859	0.6178500600655062	alpha
6	0.9	4	1.050252109904044	54.72243902488258	56.780895334981714	52.66398271478345	0.5793263093666027	0.5575341904776789	0.6011184282555265	alpha
6	0.9500000000000001	4	1.044642297490313	53.21987369300683	55.26733497281502	51.17241241319864	0.563419203546594	0.5417434849942292	0.5850949220989587	alpha
6	1	4	1.04054387916603	51.781289589024766	53.82071811652378	49.74186106152575	0.5481894434239789	0.526598764662096	0.5697801221858619	alpha
6	1.05	4	1.0377560546519045	50.395902578589094	52.429867070445205	48.361938086732984	0.5335228613398875	0.5119900283111198	0.5550556943686552	alpha
6	1.1	4	1.036146822708175	49.069768974346246	51.100579429549875	47.03895851914262	0.519483573245954	0.4979841308416914	0.5409830156502163	alpha
6	1.1500000000000001	4	1.035579037267149	47.79774471431442	49.82744233050269	45.76804709812615	0.5060171208523765	0.48452945966494526	0.5275047820398078	alpha
6	1.2000000000000002	4	1.03594368754847	46.577525029357055	48.60793734696367	44.54711271175044	0.49309910441708216	0.4716038769489374	0.5145943318852269	alpha
6	1.25	4	1.0371500342760391	45.406849463292595	47.439626177038114	43.374072749547075	0.480705593322933	0.4591853348636	0.502225851782266	alpha
6	1.3	4	1.0391229239547077	44.28351071736934	46.32015422383052	42.24686721090816	0.46881321971092504	0.4472520249411321	0.490374414480718	alpha
6	1.35	4	1.041800211186315	43.205361933196706	45.247252826208104	41.16347104018531	0.45739925558189903	0.4357825086631499	0.47901600250064824	alpha
6	1.4000000000000001	4	1.0451303553260323	42.17032252868296	44.218740384271534	40.121904673094384	0.44644167457946415	0.4247558291115898	0.4681275200473385	alpha
6	1.4500000000000002	4	1.049070231941757	41.17638271119421	43.23252258305313	39.12024283933528	0.4359191997691501	0.4141516041588025	0.45768679537949775	alpha
