INDIVIDUAL	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
2-03	1.3	3	0.5898551518841604	41.03241032455583	42.188505178344194	39.87631547076747	0.37941154741955047	0.3687215651842851	0.3901015296548158	alpha
2-03	1.35	3	0.5853128468445457	40.03287124844973	41.18006334795365	38.88567914894581	0.3701691786536881	0.35956151690002836	0.3807768404073478	alpha
2-03	1.4000000000000001	3	0.58101405425962	39.09006010492825	40.22882672578871	37.95129348406779	0.3614513521341524	0.35092159767047587	0.37198110659782896	alpha
2-03	1.4500000000000002	3	0.5769500423010775	38.20001261548848	39.33081391927745	37.06921131169951	0.35322141164140164	0.3427653095235629	0.36367751375924046	alpha
2-03	1.5	3	0.5731148334649029	37.35905245587503	38.48233688847191	36.23576802327815	0.34544536356249594	0.33505876717703276	0.3558319599479592	alpha
2-03	1.55	3	0.5695041136184802	36.56377313758911	37.67998068932874	35.44756558584948	0.33809170935610267	0.3277705502748513	0.348412868437354	alpha
2-03	1.6	3	0.5661144538357364	35.81102028550572	36.92058422615133	34.70145634486011	0.3311312816801657	0.32087155361760666	0.3413910097427248	alpha
2-03	1.6500000000000001	3	0.5629427694533281	35.09787447908634	36.2012220325721	33.99452692560059	0.3245370857309355	0.31433483830509806	0.3347393331567729	alpha
2-03	1.7000000000000002	3	0.5599859570201136	34.421634779541606	35.51918708714922	33.32408247193399	0.3182841469247242	0.30813548599767904	0.3284328078517693	alpha
2-03	1.75	3	0.5572406629855052	33.7798030275821	34.87197465775491	32.687631397409284	0.31234936570500565	0.302250457915433	0.3224482734945784	alpha
2-03	1.8	3	0.554703148525903	33.170068965376686	34.25726715859843	32.08287077215494	0.30671137997065756	0.29665845971617416	0.31676430022514096	alpha
2-03	1.85	3	0.5523692232797988	32.59029621123991	33.67291999503668	31.50767242744314	0.3013504353890743	0.29133981300948375	0.31136105776866485	alpha
2-03	1.9000000000000001	3	0.5502342273476035	32.03850909562122	33.11694836428375	30.960069826958694	0.29624826367342033	0.2862763339601812	0.30622019338665946	alpha
2-03	1.9500000000000002	3	0.5482930460548043	31.512880351418133	32.587514974659314	30.438245728176955	0.291387968759501	0.2814512191976417	0.3013247183213603	alpha
2-03	2	3	0.5465401459652082	31.011719639800358	32.08291864199743	29.940520637603285	0.28675392070829525	0.27684893906565833	0.2966589023509321	alpha
2-03	2.0500000000000003	3	0.5449696237028671	30.53346288397902	31.601583719104983	29.465342048853056	0.28233165707925767	0.27245513811094163	0.29220817604757376	alpha
2-03	2.1	3	0.5435752614906054	30.076662377141183	31.14205031254971	29.011274441732656	0.27810779146204195	0.26825654260831416	0.2879590403157698	alpha
2-03	2.15	3	0.542350585096058	29.63997762660609	30.70296524038859	28.57699001282359	0.2740699288157941	0.2642408748498448	0.28389898278174336	alpha
2-03	2.2	3	0.5412889212178937	29.222166893741235	30.283073684558847	28.161260102923624	0.2702065872418802	0.2603967738775619	0.2800164006061985	alpha
2-03	2.25	3	0.5403834523444896	28.822079387948314	29.88121149238493	27.762947283511696	0.2665071258045569	0.2567137223099165	0.27630052929919724	alpha
2-03	2.3000000000000003	3	0.5396272678536882	28.438648072805595	29.496298082874574	27.380998062736616	0.26296167801202613	0.2531819788967532	0.27274137712729907	alpha
2-03	2.35	3	0.5390134106567325	28.070883042989443	29.127329915060738	27.01443617091815	0.259561090575274	0.2497925164328177	0.26932966471773034	alpha
2-03	2.4000000000000004	3	0.5385349190708563	27.717865431698122	28.773374477494194	26.66235638590205	0.2562968670722682	0.24653696466309488	0.2660567694814415	alpha
2-03	2.45	3	0.5381848638706382	27.37874180980727	28.433564760018314	26.323918859596226	0.2531611161590168	0.24340755782238357	0.2629146744956501	alpha
2-03	2.5	3	0.5379563806475903	27.052719039767297	28.107094171090093	25.9983439084445	0.2501465039854578	0.24039708646473104	0.25989592150618457	alpha
2-03	2.5500000000000003	3	0.5378426977229156	26.739059549212648	27.793211866097426	25.68490723232787	0.2472462104922689	0.23749885325437825	0.2569935677301595	alpha
2-03	2.6	3	0.537837159927259	26.437076991306245	27.49121845431098	25.38293552830151	0.24445388928367504	0.23470663240760545	0.25420114615974465	alpha
2-03	2.6500000000000004	3	0.5379332485967804	26.1461322609348	27.20046205427112	25.091802467598477	0.24176363079067756	0.23201463249357107	0.25151262908778405	alpha
2-03	2.7	3	0.5381245981467865	25.865629837951012	26.920334669513803	24.81092500638822	0.23916992845836485	0.22941746232125776	0.24892239459547197	alpha
2-03	2.75	3	0.5384050095800911	25.59501443069568	26.6502688585686	24.53976000282276	0.2366676477098008	0.22691009965854747	0.24642519576105415	alpha
2-03	2.8000000000000003	3	0.5387684612725814	25.333767895000893	26.389734675101217	24.27780111490057	0.2342519974571848	0.2244878625479144	0.24401613236645525	alpha
2-03	2.85	3	0.5392091173573015	25.081406405758425	26.138236855914368	24.024575955602483	0.23191850394838925	0.222146383001017	0.2416906248957615	alpha
2-03	2.9000000000000004	3	0.5397213340035718	24.837477859922924	25.895312236257837	23.77964348358801	0.22966298675348876	0.21988158287143034	0.23944439063554718	alpha
2-03	2.95	3	0.5402996638612874	24.601559491502126	25.660527373529348	23.542591609474904	0.22748153671145543	0.2176896517207971	0.23727342170211377	alpha
2-03	3	3	0.5409388589141346	24.373255680663764	25.43347636197366	23.313034999353867	0.22537049567177941	0.21556702650873916	0.2351739648348197	alpha
2-03	3.0500000000000003	3	0.5416338719597704	24.15219594055904	25.213778822407168	23.09061305871091	0.22332643787936884	0.21351037295093195	0.2331425028078057	alpha
2-03	3.1	3	0.5423798569107906	23.93803306682903	25.001078052314167	22.87498808134389	0.2213461528637188	0.2115165684028192	0.2311757373246184	alpha
2-03	3.1500000000000004	3	0.5431721680878774	23.73044143602582	24.795039322882598	22.665843549169043	0.2194266297050401	0.20958268613855194	0.22927057327152822	alpha
2-03	3.2	3	0.544006358655964	23.52911544034854	24.59534831067501	22.46288257002207	0.21756504256084092	0.20770598090591158	0.22742410421577025	alpha
2-03	3.25	3	0.5448781783357223	23.333768047170867	24.401709652670675	22.26582644167106	0.21575873734640993	0.20588387564826796	0.2256335990445519	alpha
2-03	3.3000000000000003	3	0.5457835705060513	23.14412947282628	24.213845614371817	22.07441333128074	0.21400521947179807	0.20411394929407284	0.22389648964952327	alpha
2-03	3.35	3	0.5467186687984674	22.95994596102551	24.03149486154619	21.888397060504833	0.21230214254629567	0.20239392552305724	0.2222103595695341	alpha
2-03	3.4000000000000004	3	0.5476797932712524	22.780978657113558	23.854411326985556	21.70754598724156	0.21064729796910292	0.20072166242623787	0.22057293351196797	alpha
2-03	3.45	3	0.5486634462396905	22.607002570135368	23.68236316439879	21.531641975871946	0.20903860533193433	0.19909514298409067	0.21898206767977801	alpha
2-03	3.5	3	0.5496663078286668	22.43780561537629	23.515131782235585	21.360479448516998	0.20747410356574394	0.19751246629387642	0.21743574083761147	alpha
2-03	3.5500000000000003	3	0.5506852313050725	22.273187730680004	23.352510950856054	21.193864510503953	0.20595194276964335	0.19597183948314992	0.2159320460561368	alpha
2-03	3.6	3	0.5517172382398118	22.112960060428605	23.19430597702854	21.03161414382867	0.20447037666546714	0.19447157025200462	0.21446918307892965	alpha
2-03	3.6500000000000004	3	0.552759513542468	21.95694420159896	23.04033294025408	20.873555462943845	0.20302775562633407	0.19301005999162113	0.213045451261047	alpha
2-03	3.7	3	0.5538094004059289	21.80497150679431	22.890417985889652	20.719525027698968	0.20162252023203783	0.19158579743127643	0.2116592430327992	alpha
2-03	3.75	3	0.5548643951931758	21.656882439590913	22.744396670473137	20.56936820870869	0.20025319530817554	0.19019735277013977	0.2103090378462113	alpha
2-03	3.8000000000000003	3	0.5559221422940692	21.512525977941255	22.602113355045983	20.422938600836527	0.19891838440963736	0.18884337225397285	0.20899339656530186	alpha
2-03	3.85	3	0.5569804289761674	21.37175906174267	22.463420642629625	20.280097480855712	0.19761676471247758	0.18752257316032006	0.20771095626463512	alpha
2-03	3.9000000000000004	3	0.5580371802502655	21.234446081013353	22.32817885633816	20.140713305688546	0.1963470822812673	0.18623373915891303	0.20646042540362153	alpha
2-03	3.95	3	0.5590904537685027	21.100458401422724	22.196255554909147	20.0046612479363	0.19510814768184864	0.18497571601688714	0.20524057934681011	alpha
2-03	4	3	0.5601384347703444	20.969673924200052	22.067525082706567	19.871822765693537	0.19389883191197257	0.18374740762101333	0.20405025620293182	alpha
2-04	0	3	1.7595240095400364	109.63233333333334	113.08093702196531	106.18372964470136	1	0.9685439178043705	1.0314560821956293	alpha
2-04	0.05	3	1.6000684747398837	104.674022358622	107.8100989419101	101.5379457753339	0.9547732787950817	0.9261678802968761	0.9833786772932872	alpha
2-04	0.1	3	1.4576171770328257	99.96462438125178	102.82150155148307	97.1077472110205	0.9118169917747968	0.8857582818726273	0.9378757016769663	alpha
2-04	0.15000000000000002	3	1.3314366153052373	95.49603242898206	98.10560024267824	92.88646461528589	0.87105719202956	0.8472542888681188	0.8948600951910012	alpha
2-04	0.2	3	1.2206836100960465	91.25973524401692	93.65223115632351	88.86723933171034	0.8324162450008689	0.8105933407575351	0.8542391492442026	alpha
2-04	0.25	3	1.1244097344264696	87.24693165469324	89.45073423803537	85.04312907135112	0.7958138717108387	0.7757121141696438	0.8159156292520336	alpha
2-04	0.30000000000000004	3	1.041567036279605	83.44863644606798	85.49007032466012	81.40720256747584	0.7611681144498245	0.7425473862711655	0.7797888426284836	alpha
2-04	0.35000000000000003	3	0.9710179673845658	79.85577589321325	81.75893613762828	77.95261564879821	0.7283962081735004	0.7110367286609323	0.7457556876860684	alpha
2-04	0.4	3	0.9115523951250636	76.45927181097098	78.24588167543732	74.67266194650463	0.6974153471540115	0.6811189698887916	0.7137117244192314	alpha
2-04	0.45	3	0.8619132991337333	73.25011362574159	74.9394326498398	71.56079460164338	0.6681433423753478	0.6527343934573138	0.6835522912933818	alpha
2-04	0.5	3	0.8208304041029724	70.21941855011801	71.8282165795753	68.61062052066072	0.6404991704100494	0.6258246854242578	0.6551736553958409	alpha
2-04	0.55	3	0.7870583940079979	67.35848041350614	68.90108651949176	65.81587430752053	0.6144034188226661	0.6003326966270948	0.6284741410182375	alpha
2-04	0.6000000000000001	3	0.7594146151836003	64.65880805747359	66.14723335256679	63.17038276238039	0.589778636388963	0.5762021188613492	0.6033551539165768	alpha
2-04	0.65	3	0.7368110753400466	62.112154441223844	63.55627761230056	60.668031270147125	0.5665495985784957	0.5533771782972826	0.5797220188597089	alpha
2-04	0.7000000000000001	3	0.7182770296983483	59.71053772769587	61.11833483682704	58.302740618564705	0.5446434998892894	0.5318024240284773	0.5574845757501015	alpha
2-04	0.75	3	0.7029707444593255	57.44625564885573	58.82405299018132	56.06845830753014	0.523990084879361	0.5114226488006592	0.5365575209580628	alpha
2-04	0.8	3	0.690181192010266	55.311894398741764	56.66462467788881	53.95916411959472	0.5045217292837127	0.49218293982244943	0.5168605187449762	alpha
2-04	0.8500000000000001	3	0.6793218368685942	53.30033319561033	54.63177952978437	51.96888686143629	0.486173481627473	0.4740288314709738	0.49831813178397216	alpha
2-04	0.9	3	0.6699191802919817	51.40474551069754	52.71776297662242	50.09172804477266	0.46888307443391886	0.4569065212948673	0.4808596275729704	alpha
2-04	0.9500000000000001	3	0.6615985557308415	49.61859779932551	50.91530714078167	48.32188845786934	0.45259091265039364	0.44076311238353655	0.46441871291725073	alpha
2-04	1	3	0.6540835723275827	47.93890971435813	49.22088995899949	46.65692946971677	0.4372698113484598	0.42557636101621577	0.44896326168070394	alpha
2-04	1.05	3	0.6471094460836636	46.34993316002622	47.61824436840586	45.081621951646575	0.4227761258998369	0.41120735626940874	0.43434489553026506	alpha
2-04	1.1	3	0.6405542680663763	44.8557800433343	46.11124333888781	43.60031674778079	0.4091473626393761	0.3976957839181943	0.420598941360558	alpha
2-04	1.1500000000000001	3	0.6342831169605452	43.44778319393963	44.6909552591841	42.204611128695156	0.39630446486839005	0.3849649993343979	0.4076439304023822	alpha
2-04	1.2000000000000002	3	0.6282105512443322	42.12080642309039	43.352076478237336	40.88953636794345	0.38420058337191026	0.3729696807931673	0.39543148595065325	alpha
2-04	1.25	3	0.6222781251939989	40.86997435336213	42.08961706710948	39.650331639614784	0.37279124789854085	0.36166640291290086	0.3839160928841809	alpha
2-04	1.3	3	0.6164478503159546	39.69066524105047	40.89888082601688	38.48244965608406	0.36203430169065515	0.3510136880794053	0.37305491530190493	alpha
2-04	1.35	3	0.6106969586778677	38.57850351743295	39.775447561909715	37.381559472956184	0.3518898334502864	0.340972032030905	0.36280763486966783	alpha
2-04	1.4000000000000001	3	0.6050137641225415	37.52935206916497	38.715157256996164	36.34354688133378	0.342320106925557	0.33150390743607067	0.3531363064150433	alpha
2-04	1.4500000000000002	3	0.5993944317888672	36.539304273767485	37.714095772607514	35.364512774927455	0.3332894882632023	0.32257374899978525	0.3440052275266194	alpha
2-04	1.5	3	0.593840488157471	35.60467580849091	36.768581777841234	34.440769839140586	0.3247643712939696	0.31414792326297214	0.3353808193249671	alpha
2-04	1.55	3	0.5883569276732759	34.72199625689777	35.875154645192026	33.56883786860351	0.3167131009729286	0.3061946858919678	0.32723151605388945	alpha
2-04	1.6	3	0.5829507950214369	33.88800054501569	35.0305631080167	32.745437982014685	0.30910589526522614	0.29868412890979257	0.31952766162065965	alpha
2-04	1.6500000000000001	3	0.5776301429928873	33.0996202462174	34.23175452286818	31.967485969566617	0.30191476583444726	0.2915881200153843	0.31224141165351016	alpha
2-04	1.7000000000000002	3	0.5724032840765917	32.353974799995854	33.475864621418424	31.232084978573283	0.2951134379455804	0.2848802358663042	0.3053466400248566	alpha
2-04	1.75	3	0.5672782694234272	31.64836269391726	32.76020767119939	30.536517716635135	0.28867727003211274	0.27853569096071235	0.29881884910351314	alpha
2-04	1.8	3	0.5622625418316224	30.980252660025826	32.08226699187175	29.8782383281799	0.28258317339494576	0.27253126354007395	0.2926350832498176	alpha
2-04	1.85	3	0.5573627201872495	30.34727493688855	31.439685794780836	29.254864078996263	0.27680953250004	0.2668452197404926	0.2867738452595874	alpha
2-04	1.9000000000000001	3	0.5525844816581661	29.74721264654039	30.830258329006128	28.664166964074653	0.2713361263241111	0.2614572370444971	0.28121501560372514	alpha
2-04	1.9500000000000002	3	0.5479325151748033	29.17799333215042	30.251921327851484	28.10406533644936	0.26614405116632645	0.25634832792438994	0.27593977440826295	alpha
2-04	2	3	0.5434105255977764	28.637680697661057	29.70274575665268	27.572615638669436	0.26121564530227753	0.2515007644217135	0.2709305261828415	alpha
2-04	2.0500000000000003	3	0.539021272698509	28.124466585323706	29.180928866713728	27.068004303933684	0.2565344158079007	0.24689800427428968	0.2661708273415117	alpha
2-04	2.1	3	0.5347666328619304	27.636663221316432	28.684786561859568	26.588539880773297	0.2520849678286798	0.24252461908232634	0.2616453165750332	alpha
2-04	2.15	3	0.5306476744267479	27.1726957537708	28.21274608412716	26.132645423414438	0.24785293651602902	0.23836622489789602	0.257339648134162	alpha
2-04	2.2	3	0.5266647399502113	26.731095101801376	27.763339024030945	25.698851179571808	0.24382492180045462	0.23440941552740044	0.2532404280735088	alpha
2-04	2.25	3	0.5228175305391578	26.310491128698114	27.335194659041033	25.285787598355196	0.23998842612153454	0.23064169875391258	0.24933515348915647	alpha
2-04	2.3000000000000003	3	0.5191051888265209	25.909606147442748	26.927033621730594	24.892178673154902	0.23633179518915723	0.22705143561499408	0.24561215476332038	alpha
2-04	2.35	3	0.5155263782745636	25.52724876222279	26.537661896721307	24.516835627724273	0.2328441618095281	0.2236277828109494	0.24206054080810685	alpha
2-04	2.4000000000000004	3	0.5120793573208544	25.16230804568526	26.165965143260554	24.15865094810997	0.22951539277359106	0.22036063826769448	0.23867014727948768	alpha
2-04	2.45	3	0.5087620475062022	24.81374804830779	25.810903338120802	23.816592758494778	0.22633603877482425	0.21724058983658814	0.23543148771306033	alpha
2-04	2.5	3	0.505572095180842	24.480602633452293	25.471505731595197	23.489699535309388	0.22329728729771592	0.21425886707974887	0.232335707515683	alpha
2-04	2.5500000000000003	3	0.5025069267131145	24.161970629380175	25.146866107719788	23.17707515104056	0.2203909183973722	0.21140729606266304	0.22937454073208136	alpha
2-04	2.6	3	0.49956379735326334	23.857011287701877	24.836138338494337	22.877884236909416	0.21760926327423366	0.2086782570553342	0.22654026949313313	alpha
2-04	2.6500000000000004	3	0.4967398340575662	23.564940036364906	24.53853222080414	22.591347851925672	0.21494516553539472	0.2060646450280088	0.2238256860427806	alpha
2-04	2.7	3	0.4940320726736354	23.285024514298346	24.253309583946347	22.316739444650345	0.21239194502502315	0.20355983281681206	0.22122405723323424	alpha
2-04	2.75	3	0.49143748994102743	23.016580874179425	23.979780655116603	22.053381093242248	0.2099433641004274	0.20115763682772037	0.21872909137313445	alpha
2-04	2.8000000000000003	3	0.48895303078400043	22.758970339419406	23.717300669887752	21.80064000895106	0.20759359622695925	0.19885228514353484	0.21633490731038366	alpha
2-04	2.85	3	0.48657563137405074	22.511596001335473	23.46526671458345	21.557925288087496	0.20533719676374798	0.1966383878973128	0.21403600563018316	alpha
2-04	2.9000000000000004	3	0.48430223842575265	22.27389984253975	23.223114787486352	21.324684897593144	0.20316907581285096	0.19451090977655447	0.21182724184914747	alpha
2-04	2.95	3	0.48212982516532576	22.045359972798682	22.990317065995313	21.10040287960205	0.20108447300643073	0.19246514452490035	0.20970380148796108	alpha
2-04	3	3	0.48005540438140254	21.825488063962528	22.766379367133887	20.88459676079117	0.19907893410972913	0.19049669131178912	0.20766117690766914	alpha
2-04	3.0500000000000003	3	0.4780760389341375	21.613826971005405	22.550838789187882	20.67681515282293	0.19714828932163023	0.18860143284514236	0.2056951457981181	alpha
2-04	3.1	3	0.47618885006442074	21.409948526727316	22.343261522693123	20.47663553076151	0.19528863315926245	0.18677551510741822	0.20380175121110672	alpha
2-04	3.1500000000000004	3	0.47439102381075504	21.2134514982295	22.143240819487662	20.283662176971337	0.1934963058181999	0.185015328601094	0.20197728303530585	alpha
2-04	3.2	3	0.4726798158084225	21.023959693865617	21.950395109069152	20.097524278662082	0.19176787590521302	0.18331749099561942	0.20021826081480662	alpha
2-04	3.25	3	0.47105255471438917	20.841120209979188	21.764366252044972	19.917874167913403	0.19010012444606536	0.18167883107398428	0.19852141781814645	alpha
2-04	3.3000000000000003	3	0.46950664447252805	20.664601807351122	21.58481792101953	19.744385693682716	0.18849003007644755	0.18009637388315536	0.1968836862697397	alpha
2-04	3.35	3	0.4680395656071671	20.494093407889928	21.411434099819747	19.576752715960108	0.18693475532969223	0.17856732699866623	0.19530218366071822	alpha
2-04	3.4000000000000004	3	0.46664887570890856	20.329302702695312	21.24391769251088	19.414687712879743	0.18543163394037018	0.1770890678195278	0.1937742000612126	alpha
2-04	3.45	3	0.46533220925497315	20.169954863206335	21.081989234192537	19.257920492220133	0.18397815908816137	0.17565913181531118	0.19229718636101154	alpha
2-04	3.5	3	0.46408727688693646	20.01579134770485	20.925385696086515	19.10619699932319	0.1825719725114992	0.17427520165270455	0.1908687433702939	alpha
2-04	3.5500000000000003	3	0.4629118642515122	19.866568795980644	20.773859377929902	18.959278214031386	0.18121085442537307	0.1729350971340394	0.18948661171670678	alpha
2-04	3.6	3	0.46180383049485857	19.722058005474786	20.627176881167347	18.816939129782224	0.17989271418232564	0.1716367658852062	0.18814866247944506	alpha
2-04	3.6500000000000004	3	0.4607611064874671	19.58204298269953	20.48511815689179	18.67896780850727	0.17861558162007737	0.1703782747350137	0.18685288850514103	alpha
2-04	3.7	3	0.4597816928450335	19.446320064189045	20.347475622916168	18.545164505461923	0.1773775990433696	0.169157801732414	0.18559739635432523	alpha
2-04	3.75	3	0.45886365780048705	19.31469710166245	20.214053344765716	18.415340858559183	0.1761770137915133	0.16797362875209426	0.18438039883093232	alpha
2-04	3.8000000000000003	3	0.4580051349734851	19.186992706480765	20.0846662757632	18.28931913719833	0.1750121713467812	0.16682413464274526	0.18320020805081713	alpha
2-04	3.85	3	0.4572043210760156	19.063035548854046	19.959139551739124	18.166931545968968	0.17388150894219812	0.16570778887586965	0.18205522900852658	alpha
2-04	3.9000000000000004	3	0.45645947358611233	18.942663707602687	19.837307836233578	18.048019578971797	0.17278354963045592	0.16462314565628566	0.18094395360462617	alpha
2-04	3.95	3	0.45576890841601625	18.82572406660139	19.719014712369916	17.93243342083286	0.1717168967786394	0.16356883845854048	0.17986495509873834	alpha
2-04	4	3	0.4551309975962021	18.712071754334673	19.604112117871015	17.82003139079833	0.17068022895618998	0.16254357495627808	0.1788168829561019	alpha
2-05	0	3	1.5081011759164695	104.7345	107.69032398983879	101.7786760101612	1	0.9717779338246825	1.0282220661753174	alpha
2-05	0.05	3	1.3735068719319936	100.06278799586545	102.75481199737042	97.37076399436047	0.9553947170785696	0.9296914005830025	0.9810980335741367	alpha
2-05	0.1	3	1.254492867209266	95.63386233362377	98.09262317221632	93.17510149503121	0.9131075465450618	0.8896314155796916	0.9365836775104318	alpha
2-05	0.15000000000000002	3	1.1502068695407257	91.43957750356827	93.69394154263865	89.18521346449789	0.8730607154621283	0.8515361553690322	0.8945852755552245	alpha
2-05	0.2	3	1.0596879433185575	87.47129287207143	89.54824307582713	85.39434266831573	0.8351717234728904	0.815341102199521	0.8550023447462597	alpha
2-05	0.25	3	0.9818773209988244	83.71998969956415	85.64443388595852	81.79554551316978	0.7993544600830114	0.7809799589740705	0.8177289611919523	alpha
2-05	0.30000000000000004	3	0.915634982712875	80.17638422033842	81.97099580944061	78.38177263123623	0.7655202843412479	0.7483854186656377	0.7826551500168579	alpha
2-05	0.35000000000000003	3	0.8597636083380584	76.83103434449811	78.5161400520589	75.14592863693731	0.7335790436245756	0.7174897348718647	0.7496683523772865	alpha
2-05	0.4	3	0.8130398434425207	73.67443804816209	75.26796685930552	72.08090923701866	0.7034400130631463	0.688225076140323	0.7186549499859695	alpha
2-05	0.45	3	0.77425060887704	70.69712205131589	72.21462535972309	69.17961874290869	0.6750127422321764	0.6605236931756842	0.6895017912886688	alpha
2-05	0.5	3	0.7422303039461025	67.88971990670272	69.3444645706713	66.43497524273414	0.6482078007409471	0.6343179682218767	0.6620976332600176	alpha
2-05	0.55	3	0.7158940586260344	65.24303910765263	66.64616567930587	63.8399125359994	0.622937418975148	0.6095404335343121	0.6363344044159839	alpha
2-05	0.6000000000000001	3	0.6942629854769115	62.748117245765435	64.10884769309943	61.387386798431436	0.5991160242877508	0.5861238350155052	0.6121082135599963	alpha
2-05	0.65	3	0.6764792560771125	60.39626759754729	61.72214257574688	59.07039261934771	0.5766606762580362	0.5640012853390975	0.5893200671769749	alpha
2-05	0.7000000000000001	3	0.661810961391625	58.17911478711218	59.47624043601359	56.88198913821076	0.5554914071973627	0.5431065135004298	0.5678763008942955	alpha
2-05	0.75	3	0.6496483767461544	56.08862136131	57.36190878234737	54.81533394027262	0.5355314758872196	0.5233741884505356	0.5476887633239035	alpha
2-05	0.8	3	0.6394941010333297	54.11710623061717	55.37049163696831	52.863720824266025	0.5167075436519692	0.5047402797002518	0.5286748076036866	alpha
2-05	0.8500000000000001	3	0.6309496328176161	52.25725598362907	53.49389454001037	51.02061742724777	0.4989497823890798	0.48714241656042445	0.5107571482177351	alpha
2-05	0.9	3	0.6237005506062177	50.50213008653573	51.724560702861716	49.27969947020974	0.48219192421347057	0.47052021511736575	0.49386363330957533	alpha
2-05	0.9500000000000001	3	0.6175018693025237	48.845160943423686	50.05544236764279	47.63487951920458	0.4663712620332716	0.4548155528427078	0.47792697122383543	alpha
2-05	1	3	0.6121745008375158	47.28318435264621	48.483024326541525	46.083344378750894	0.4514575842023995	0.4400015694804567	0.46291359892434225	alpha
2-05	1.05	3	0.6075437099774342	45.80125883096815	46.99202262155777	44.61049504037853	0.4373082301530838	0.425938874395529	0.44867758591063855	alpha
2-05	1.1	3	0.6035285749479635	44.403001624240574	45.58589589477936	43.220107353701785	0.4239577371758167	0.41266351921956745	0.435251955132066	alpha
2-05	1.1500000000000001	3	0.6000343356888659	43.080230253632834	44.25627594107043	41.90418456619524	0.41132797935382165	0.40009915134168056	0.4225568073659628	alpha
2-05	1.2000000000000002	3	0.5969955383459721	41.82812194917416	42.998211703263365	40.65803219508496	0.3993729091099319	0.38820094806472516	0.41054487015513863	alpha
2-05	1.25	3	0.5943609191818162	40.64216435968047	41.80709035509495	39.47723836426599	0.38804944273071884	0.376926785006526	0.3991721004549117	alpha
2-05	1.3	3	0.5920894173214972	39.51814028653833	40.678614220115776	38.35766635296089	0.3773173146053911	0.36623716495482284	0.3883974642559594	alpha
2-05	1.35	3	0.5901471584622034	38.45211213548623	39.6087793116508	37.295444959321664	0.3671389287721451	0.3560951258594032	0.37818273168488703	alpha
2-05	1.4000000000000001	3	0.5885052193740645	37.440406341057006	38.59385537574401	36.28695730637	0.357479210203486	0.3464661339517542	0.36849228645521787	alpha
2-05	1.4500000000000002	3	0.5871380096524745	36.479597964728036	37.63036731760142	35.328828611854654	0.3483054577501018	0.3373179669722456	0.359292948527958	alpha
2-05	1.5	3	0.5860221336705458	35.56649562233137	36.715077898468955	34.41791334619378	0.33958720022849553	0.32862059155477685	0.3505538089022142	alpha
2-05	1.55	3	0.58513562003835	34.698126858174376	35.84497159952105	33.5512821168277	0.33129605677378876	0.3203460379992047	0.34224607554837283	alpha
2-05	1.6	3	0.5844574272909056	33.87172405178778	35.01723955977489	32.72620854380067	0.32340560227802473	0.31246827496002433	0.33434292959602513	alpha
2-05	1.6500000000000001	3	0.5839671528350188	33.084710917405296	34.22926550511633	31.94015632969426	0.3158912384878459	0.30496308599071237	0.3268193909849795	alpha
2-05	1.7000000000000002	3	0.5836448875467379	32.334689635367916	33.47861259472045	31.19076667601538	0.30873007113575673	0.2978079493960002	0.31965219287551333	alpha
2-05	1.75	3	0.5834711711278244	31.619428637881743	32.76301111930969	30.4758461564538	0.30190079331912356	0.29098192244631715	0.31281966419192997	alpha
2-05	1.8	3	0.5834270137431817	30.936851058263564	32.080346992807954	29.793355123719174	0.295383575214123	0.28446553068682406	0.30630161974142195	alpha
2-05	1.85	3	0.5834939579059238	30.285023842386664	31.428650985079006	29.141396699694322	0.28915996011234757	0.27824066281592336	0.3000792574087718	alpha
2-05	1.9000000000000001	3	0.5836541613576864	29.66214751298377	30.806088648671764	28.518206377295773	0.283212766690859	0.27229047140432017	0.29413506197739775	alpha
2-05	1.9500000000000002	3	0.5838904870789365	29.066546571336094	30.21095089692636	27.922142245745828	0.27752599736797423	0.2665992795663877	0.2884527151695607	alpha
2-05	2	3	0.5841865907923939	28.49666051632105	29.64164519452538	27.35167583811672	0.2720847525535621	0.2611524935729556	0.2830170115341686	alpha
2-05	2.0500000000000003	3	0.5845269995948629	27.95103545749672	29.09668732469391	26.805383590299527	0.26687515057117495	0.25593652130195427	0.27781377984039557	alpha
2-05	2.1	3	0.5848971778433817	27.428316296628445	28.574693699860592	26.281938893396298	0.26188425300763785	0.2509386963550339	0.2728298096602418	alpha
2-05	2.15	3	0.5852835782790066	26.927239450600197	28.07437418476978	25.780104716430614	0.2570999952317546	0.24614720761955816	0.26805278284395095	alpha
2-05	2.2	3	0.5856736777226007	26.446626087841423	27.59452540287084	25.298726772812007	0.2525111218160341	0.24155103402233272	0.26347120960973547	alpha
2-05	2.25	3	0.5860559976277346	25.985375850096887	27.134024498370938	24.836727201822836	0.24810712659244935	0.23713988420074414	0.2590743689841546	alpha
2-05	2.3000000000000003	3	0.5864201104152551	25.5424610314679	26.691823327691804	24.393098735244	0.24387819707420097	0.23290414080598085	0.2548522533424211	alpha
2-05	2.35	3	0.5867566329152167	25.116921187064765	26.26694305526858	23.96689931886095	0.2398151629793885	0.22883480914942975	0.25079551680934725	alpha
