event	id	n	p
dj_ins	128	16	0
dj_ins	128	17	0
dj_ins	128	18	0
dj_ins	128	19	0
dj_ins	128	20	0
dj_ins	128	21	0
dj_ins	128	22	0
dj_ins	128	23	0
dj_ins	128	24	0
dj_ins	128	25	0
dj_ins	128	26	0
dj_ins	128	27	0
dj_ins	128	28	0
dj_ins	128	29	0
dj_ins	128	30	0
dj_ins	128	31	0
dj_ins	128	32	0
dj_ins	128	33	0
dj_ins	128	34	0
dj_ins	128	35	0
dj_ins	128	36	0
dj_ins	128	37	0
dj_ins	128	38	0
dj_ins	128	39	0
dj_ins	128	40	0
dj_ins	128	41	0
dj_ins	128	42	0
dj_ins	128	43	0
dj_ins	128	44	0
dj_ins	128	45	0
dj_ins	128	46	0
dj_ins	128	47	0
dj_ins	128	48	0
dj_ins	128	49	0
dj_ins	128	50	0
dj_ins	128	51	0
dj_ins	128	52	0
dj_ins	128	53	0
dj_ins	128	54	0
dj_ins	128	55	0
dj_ins	128	56	0
dj_ins	128	57	0
dj_ins	128	58	0
dj_ins	128	59	0
dj_ins	128	60	0
vd_ins	128	0	0.460608
vd_ins	128	1	0.254764
vd_ins	128	2	0.194427
vd_ins	128	3	0.0453452
vd_ins	128	4	0.0280588
vd_ins	128	5	0.0115256
vd_ins	128	6	0.00111272
vd_ins	128	7	4.31776e-4
vd_ins	128	8	9.83561e-6
vd_ins	128	9	0.00211377
vd_ins	128	10	0.00158618
vd_ins	128	11	1.71665e-5
vd_ins	128	12	1.18951e-16
vd_ins	128	13	9.34977e-31
vd_ins	128	14	0
vd_ins	128	15	0
vd_ins	128	16	0
vd_ins	128	17	0
vd_ins	128	18	0
vd_ins	128	19	0
vd_ins	128	20	0
vd_ins	128	21	0
vd_ins	128	22	0
vd_ins	128	23	0
vd_ins	128	24	0
vd_ins	128	25	0
vd_ins	128	26	0
vd_ins	128	27	0
vd_ins	128	28	0
vd_ins	128	29	0
vd_ins	128	30	0
vd_ins	128	31	0
vd_ins	128	32	0
vd_ins	128	33	0
vd_ins	128	34	0
vd_ins	128	35	0
vd_ins	128	36	0
vd_ins	128	37	0
vd_ins	128	38	0
vd_ins	128	39	0
vd_ins	128	40	0
vd_ins	128	41	0
vd_ins	128	42	0
vd_ins	128	43	0
vd_ins	128	44	0
vd_ins	128	45	0
vd_ins	128	46	0
vd_ins	128	47	0
vd_ins	128	48	0
vd_ins	128	49	0
vd_ins	128	50	0
vd_ins	128	51	0
vd_ins	128	52	0
vd_ins	128	53	0
vd_ins	128	54	0
vd_ins	128	55	0
vd_ins	128	56	0
vd_ins	128	57	0
vd_ins	128	58	0
vd_ins	128	59	0
vd_ins	128	60	0
j_5_del	128	-6	0
j_5_del	128	-5	0
j_5_del	128	-4	0
j_5_del	128	-3	0.0012410987010481672
j_5_del	128	-2	0.007293901864313436
j_5_del	128	-1	0.07784946535875772
j_5_del	128	0	0.13898316045131506
j_5_del	128	1	0.11472774023427001
j_5_del	128	2	0.10494824437603897
j_5_del	128	3	0.1912836242202567
j_5_del	128	4	0.1317797086587529
j_5_del	128	5	0.06966018562065093
j_5_del	128	6	0.0454181353222744
j_5_del	128	7	0.010144837447452756
j_5_del	128	8	0.08796557963543994
j_5_del	128	9	0.004048056314777927
j_5_del	128	10	3.52037868147711e-5
j_5_del	128	11	0.0073324557216463936
j_5_del	128	12	6.301656422279978e-8
j_5_del	128	13	6.03834060108052e-15
j_5_del	128	14	4.586907766322641e-25
j_5_del	128	15	8.155003407861826e-19
j_5_del	128	16	0.001457454358070969
j_5_del	128	17	2.7564726327204595e-7
j_5_del	128	18	8.454818314647924e-6
j_5_del	128	19	1.552378006815246e-4
j_5_del	128	20	0.005667197508031674
v_3_del	128	-6	0
v_3_del	128	-5	0
v_3_del	128	-4	0.0012790676934
v_3_del	128	-3	0.0013858260517662906
v_3_del	128	-2	0.05516159592220293
v_3_del	128	-1	0.067530556506628
v_3_del	128	0	0.128752781557571
v_3_del	128	1	0.1340299956584042
v_3_del	128	2	0.13588208581666347
v_3_del	128	3	0.24670492726677104
v_3_del	128	4	0.041969926320412194
v_3_del	128	5	0.11367247965308999
v_3_del	128	6	0.016501765507730703
v_3_del	128	7	0.037177221175269996
v_3_del	128	8	0.01394666848347385
v_3_del	128	9	0.0012979761537737931
v_3_del	128	10	2.34858342463737e-9
v_3_del	128	11	3.3414548651e-4
v_3_del	128	12	7.881646009799999e-27
v_3_del	128	13	6.975188504359999e-36
v_3_del	128	14	0
v_3_del	128	15	0
v_3_del	128	16	0
v_3_del	128	17	0
v_3_del	128	18	0.0014577315876
v_3_del	128	19	3.9292741260000004e-15
v_3_del	128	20	0.0029154475470000002
d_3_del	128	-6	0
d_3_del	128	-5	0
d_3_del	128	-4	0.0012353835986224607
d_3_del	128	-3	0.0057574774310402595
d_3_del	128	-2	0.03449076226008345
d_3_del	128	-1	0.05700092568605949
d_3_del	128	0	0.16225832862496195
d_3_del	128	1	0.12260670576766318
d_3_del	128	2	0.09787280985352177
d_3_del	128	3	0.08760565152162111
d_3_del	128	4	0.06097837702904922
d_3_del	128	5	0.071780100080709
d_3_del	128	6	0.0412072272405848
d_3_del	128	7	0.017330089902068878
d_3_del	128	8	0.022938869276891743
d_3_del	128	9	0.01700401120970363
d_3_del	128	10	0.006865584556876859
d_3_del	128	11	0.0020902915570571085
d_3_del	128	12	0.0026966432811665257
d_3_del	128	13	5.150350879959261e-4
d_3_del	128	14	0.005161754992014729
d_3_del	128	15	0.0011362193559099757
d_3_del	128	16	0.00939734611946109
d_3_del	128	17	0.012271862237170361
d_3_del	128	18	0.0010445420392774748
d_3_del	128	19	6.035252774076167e-4
d_3_del	128	20	2.771904066303432e-4
d_3_del	128	21	0.0025122800390672334
d_3_del	128	22	0.00301427207904138
d_3_del	128	23	3.407794634507124e-5
d_3_del	128	24	1.0618280515124654e-5
d_3_del	128	25	6.785471338182443e-5
d_3_del	128	26	4.3084562939387633e-4
d_3_del	128	27	5.039904856987915e-4
d_3_del	128	28	0.003625973187747066
d_3_del	128	29	1.866146487861741e-4
d_3_del	128	30	9.354240869051128e-5
d_3_del	128	31	5.939634031688758e-4
d_3_del	128	32	4.522260135890169e-5
d_3_del	128	33	0
d_3_del	128	34	0
d_3_del	128	35	0
d_3_del	128	36	0
d_3_del	128	37	0
d_5_del	128	-6	0.0045254767593068245
d_5_del	128	-5	0.005384332728247395
d_5_del	128	-4	0.003831982525793153
d_5_del	128	-3	0.004039677217884622
d_5_del	128	-2	0.018455491882259128
d_5_del	128	-1	0.028220167324432662
d_5_del	128	0	0.08117388264930256
d_5_del	128	1	0.06716484846473494
d_5_del	128	2	0.155052523410031
d_5_del	128	3	0.15073796034716982
d_5_del	128	4	0.09125528274343654
d_5_del	128	5	0.07417068647271383
d_5_del	128	6	0.060731909817429826
d_5_del	128	7	0.03988468426928903
d_5_del	128	8	0.02347451422590687
d_5_del	128	9	0.011011677200582002
d_5_del	128	10	0.003600227646179459
d_5_del	128	11	0.0033913214650464194
d_5_del	128	12	0.0019061832361826924
d_5_del	128	13	0.0013674612119851015
d_5_del	128	14	6.415724073771437e-5
d_5_del	128	15	0.0016927508044817627
d_5_del	128	16	1.4820369432933352e-4
d_5_del	128	17	8.947892686355895e-4
d_5_del	128	18	3.3024087767470335e-4
d_5_del	128	19	0.0010987934308349537
d_5_del	128	20	0.0031158259122305576
d_5_del	128	21	0.0011752478941265733
d_5_del	128	22	0.0034856964104701183
d_5_del	128	23	0.0022795653068147887
d_5_del	128	24	8.821703228066353e-4
d_5_del	128	25	0.0032266631712423647
d_5_del	128	26	0.005471628554726549
d_5_del	128	27	0
d_5_del	128	28	0
d_5_del	128	29	0
d_5_del	128	30	0
d_5_del	128	31	0
d_5_del	128	32	0
d_5_del	128	33	0
d_5_del	128	34	0
d_5_del	128	35	0
d_5_del	128	36	0
d_5_del	128	37	0
