INDIVIDUAL	REPLICATE	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
2-04	2-04lib	1	1	1.1579215027830798	49.63982880408503	51.90931324646436	47.3703443617057	0.44409698599966924	0.42379330597265713	0.4644006660266813	solo
2-04	2-04lib	1.05	1	1.1487089543410995	48.050779619708116	50.302207798935335	45.7993514404809	0.42988074129479337	0.409738599537301	0.45002288305228566	solo
2-04	2-04lib	1.1	1	1.1402684024022596	46.555553348143675	48.79043834956113	44.32066834672622	0.41650387242584497	0.3965097322948927	0.43649801255679727	solo
2-04	2-04lib	1.1500000000000001	1	1.132294919816822	45.14544607935892	47.36470334207756	42.92618881664028	0.4038885108685948	0.3840341824940755	0.42374283924311407	solo
2-04	2-04lib	1.2000000000000002	1	1.1245829291500258	43.81531961780343	46.019461656566044	41.61117757904082	0.3919886883509437	0.37226958657899945	0.41170779012288794	solo
2-04	2-04lib	1.25	1	1.116989168854395	42.56032212308294	44.74958066515888	40.371063581007	0.38076099844407113	0.3611750501534931	0.40034694673464916	solo
2-04	2-04lib	1.3	1	1.109418222027441	41.37587524283473	43.550295001800976	39.201455483868486	0.3701644814481935	0.35071128661413786	0.38961767628224925	solo
2-04	2-04lib	1.35	1	1.1018108472846841	40.257661676679774	42.41717125513332	38.09815209822623	0.3601605131349005	0.34084071050597375	0.37948031576382724	solo
2-04	2-04lib	1.4000000000000001	1	1.0941346928804032	39.201613171076765	41.346077763358146	37.057148578795385	0.3507126973445053	0.3315274929439454	0.36989790174506515	solo
2-04	2-04lib	1.4500000000000002	1	1.086376990503445	38.203898924887724	40.333158699907486	36.07463914986796	0.34178676225777865	0.322737585995938	0.3608359385196193	solo
2-04	2-04lib	1.5	1	1.0785388661745092	37.26091437657482	39.37481171020352	35.14701704294612	0.3333504600819025	0.314438722124821	0.352262198038984	solo
2-04	2-04lib	1.55	1	1.0706309558529712	36.369270342738176	38.46766845694369	34.27087222853266	0.3253734698796548	0.30660039389617416	0.3441465458631354	solo
2-04	2-04lib	1.6	1	1.062670063693139	35.52578248131338	37.608577533600815	33.44298742902594	0.31782730330312475	0.2991938183081129	0.3364607882981366	solo
2-04	2-04lib	1.6500000000000001	1	1.0546766469738948	34.72746105892548	36.794589302329776	32.66033281552118	0.3106852130485295	0.29219188934683504	0.3291785367502239	solo
2-04	2-04lib	1.7000000000000002	1	1.0466729518471543	33.97150100897687	36.02294229818952	31.920059719764225	0.30392210391204694	0.2855691217313421	0.3222750860927518	solo
2-04	2-04lib	1.75	1	1.0386816579384912	33.25527227388562	35.29105091484742	31.21949363292383	0.2975144463877687	0.2793015882777658	0.3157273044977716	solo
2-04	2-04lib	1.8	1	1.0307249179186753	32.57631043077415	34.59649414786276	30.556126713685543	0.2914401928015079	0.2733668528738966	0.3095135327291192	solo
2-04	2-04lib	1.85	1	1.0228237011619872	31.932307604463684	33.937005221275136	29.927609987652232	0.28567869601495555	0.2677439006920228	0.30361349133788823	solo
2-04	2-04lib	1.9000000000000001	1	1.0149973692917074	31.321103674736914	33.310461962951564	29.331745386522268	0.2802106307624727	0.26241306696835903	0.29800819455658645	solo
2-04	2-04lib	1.9500000000000002	1	1.0072634265155154	30.74067778654204	32.71487782545686	28.766477747627224	0.27501791769811357	0.257355965427836	0.2926798699683912	solo
2-04	2-04lib	2	1	0.9996373998159748	30.189140172290045	32.14839347352862	28.22988687105147	0.2700836502347535	0.25255541722403957	0.2876118832454675	solo
2-04	2-04lib	2.0500000000000003	1	0.9921328138273873	29.66472429485928	31.60926887784134	27.72017971187722	0.26539202425238895	0.24799538108803437	0.2827886674167435	solo
2-04	2-04lib	2.1	1	0.9847612330510557	29.165779318611133	31.095875868762455	27.23568276845981	0.2609282707409497	0.2436608852309492	0.27819565625095016	solo
2-04	2-04lib	2.15	1	0.9775323503056228	28.690762913866184	30.606691114187996	26.774834713544372	0.2566785914263774	0.2395379614191146	0.2738192214336401	solo
2-04	2-04lib	2.2	1	0.9704541052788634	28.238234398107302	30.140289493102916	26.336179303111688	0.2526300974091924	0.23561358153387268	0.26964661328451217	solo
2-04	2-04lib	2.25	1	0.9635328209866452	27.806848214839523	29.695337841895626	25.91835858778342	0.24877075082386826	0.23187559683819944	0.26566590480953706	solo
2-04	2-04lib	2.3000000000000003	1	0.9567733490527844	27.395347748694565	29.270589054205793	25.520106443183337	0.24508930950637936	0.22831268009682973	0.26186593891592896	solo
2-04	2-04lib	2.35	1	0.9501792171618155	27.002559473128464	28.864876517624086	25.140242428632842	0.24157527463725512	0.2249142706337873	0.2582362786407229	solo
2-04	2-04lib	2.4000000000000004	1	0.94375277393687	26.62738742500323	28.477108872229266	24.777665977777197	0.23821884130906387	0.22167052235949433	0.2547671602586334	solo
2-04	2-04lib	2.45	1	0.9374953279640007	26.268807998520145	28.106265077004153	24.431350920036138	0.23501085195093932	0.21857225475756317	0.2514494491443155	solo
2-04	2-04lib	2.5	1	0.931407278809367	25.92586504940935	27.751389770814164	24.100340328004535	0.23194275252877916	0.21561090678766234	0.24827459826989598	solo
2-04	2-04lib	2.5500000000000003	1	0.9254882387275483	25.597665298991217	27.41158891501262	23.783741682969815	0.22900655142821166	0.2127784936343775	0.24523460922204585	solo
2-04	2-04lib	2.6	1	0.9197371443951038	25.283374026703136	27.086025704961255	23.480722348445017	0.22619478091828493	0.21006756621169845	0.24232199562487144	solo
2-04	2-04lib	2.6500000000000004	1	0.9141523584697994	24.98221103892042	26.773916737903573	23.190505339937264	0.22350046108698943	0.20747117331774215	0.23952974885623673	solo
2-04	2-04lib	2.7	1	0.9087317611099419	24.693446901370123	26.474528424753267	22.91236537798698	0.22091706613498416	0.20498282632372472	0.23685130594624357	solo
2-04	2-04lib	2.75	1	0.9034728318200355	24.416399422118424	26.187173633496105	22.645625210740743	0.2184384929110499	0.2025964662742849	0.2342805195478149	solo
2-04	2-04lib	2.8000000000000003	1	0.8983727221423935	24.150430371980484	25.911208552072782	22.389652191888185	0.21605903157161566	0.20030643327239223	0.23181162987083911	solo
2-04	2-04lib	2.85	1	0.8934283198084694	23.894942429229253	25.646029758821985	22.14385509963652	0.2137733382469493	0.19810743802067082	0.2294392384732278	solo
2-04	2-04lib	2.9000000000000004	1	0.8886363050134808	23.649376335641378	25.39107148882255	21.907681182460205	0.21157640959805127	0.19599453539154035	0.2271582838045622	solo
2-04	2-04lib	2.95	1	0.8839931994952158	23.413208251189957	25.145803084778912	21.680613417601002	0.20946355915071935	0.1939630999007041	0.2249640184007346	solo
2-04	2-04lib	3	1	0.8794954090919099	23.185947295053843	24.909726621442307	21.46216796866538	0.20743039529647284	0.19200880296183812	0.22285198763110753	solo
2-04	2-04lib	3.0500000000000003	1	0.8751392604318301	22.96713326104075	24.682374692944155	21.251891829137346	0.20547280085384964	0.19012759180455144	0.22081800990314782	solo
2-04	2-04lib	3.1	1	0.8709210323741403	22.75633449599982	24.463308352831575	21.049360639168064	0.20358691408786977	0.1883156699425469	0.21885815823319266	solo
2-04	2-04lib	3.1500000000000004	1	0.8668369827808606	22.553145930313224	24.252115197031078	20.85417666359537	0.20176911109005632	0.18656947908420668	0.21696874309590594	solo
2-04	2-04lib	3.2	1	0.8628833711563089	22.35718725009287	24.048407580417745	20.665966919767996	0.20001598942620458	0.18488568238338832	0.21514629646902086	solo
2-04	2-04lib	3.25	1	0.8590564776455948	22.168101201256263	23.851820958127465	20.48438144438506	0.19832435296399314	0.18326114893390466	0.21338755699408166	solo
2-04	2-04lib	3.3000000000000003	1	0.855352618839117	21.985552016206665	23.66201234321335	20.30909168919998	0.1966911977974598	0.1816929394168745	0.2116894561780451	solo
2-04	2-04lib	3.35	1	0.851768160786733	21.80922395438881	23.478658872708728	20.13978903606889	0.1951136991902521	0.18017829281577508	0.21004910556472914	solo
2-04	2-04lib	3.4000000000000004	1	0.8482995295840772	21.638819948527768	23.30145647461483	19.976183422440705	0.19358919946436	0.1787146141195479	0.2084637848091721	solo
2-04	2-04lib	3.45	1	0.8449432198548544	21.474060348879703	23.130118628776525	19.81800206898288	0.1921151967657005	0.17729946293944981	0.20693093059195117	solo
2-04	2-04lib	3.5	1	0.8416958014171095	21.314681758326202	22.964375215042313	19.66498830161009	0.19068933464242377	0.17593054297046878	0.20544812631437875	solo
2-04	2-04lib	3.5500000000000003	1	0.8385539243885648	21.16043595162638	22.803971442522688	19.51690046073007	0.1893093923761273	0.17460569223301817	0.2040130925192364	solo
2-04	2-04lib	3.6	1	0.8355143229561494	21.0110888726012	22.64866685416262	19.37351089103978	0.1879732760102812	0.17332287403526467	0.20262367798529768	solo
2-04	2-04lib	3.6500000000000004	1	0.8325738180076739	20.86641970346063	22.498234401226675	19.234605005694583	0.1866790100240714	0.17208016860082648	0.2012778514473163	solo
2-04	2-04lib	3.7	1	0.8297293187991996	20.726220000897627	22.35245958266101	19.099980419134244	0.1854247296035645	0.17087576531070117	0.19997369389642777	solo
2-04	2-04lib	3.75	1	0.8269778238097504	20.590292893961525	22.211139644641946	18.969446143281104	0.18420867346557454	0.16970795551214565	0.19870939141900343	solo
2-04	2-04lib	3.8000000000000003	1	0.8243164209154903	20.458452339088478	22.0740828359478	18.842821842229156	0.18302917719287937	0.16857512585083834	0.1974832285349204	solo
2-04	2-04lib	3.85	1	0.8217422869981598	20.33052242800884	21.94110771509881	18.719937140918873	0.1818846670424939	0.16747575208601834	0.19629358199896946	solo
2-04	2-04lib	3.9000000000000004	1	0.8192526870871844	20.20633674457061	21.812042505499154	18.600630983642066	0.18077365419156544	0.16640839335142352	0.19513891503170736	solo
2-04	2-04lib	3.95	1	0.8168449731213218	20.08573776681604	21.68672449508642	18.484751038545664	0.17969472938812137	0.16537168682775225	0.19401777194849049	solo
2-04	2-04lib	4	1	0.8145165824037667	19.96857631092576	21.56499947724779	18.372153144603725	0.17864655797637938	0.1643643427950627	0.19292877315769605	solo
2-04	2-04orig	0	1	2.5097348733615834	108.8555	113.7744899625329	103.93651003746712	1	0.9548117461907493	1.0451882538092507	solo
2-04	2-04orig	0.05	1	2.297456990549473	103.89271545517883	108.39564841268557	99.38978249767209	0.9544094276832942	0.9130432775346407	0.9957755778319476	solo
2-04	2-04orig	0.1	1	2.1113297028684386	99.15801736492398	103.29614754203577	95.01988718781219	0.9109141693798106	0.8728992764519219	0.9489290623076994	solo
2-04	2-04orig	0.15000000000000002	1	1.9497205121321	94.6462509717069	98.46763295540481	90.824868988009	0.8694668709592708	0.834361782252702	0.9045719596658396	solo
2-04	2-04orig	0.2	1	1.8108082324556092	90.35182770934277	93.9009466278644	86.80270879082114	0.8300161931123624	0.7974122464259604	0.8626201397987644	solo
2-04	2-04orig	0.25	1	1.6926061882989785	86.26878985959303	89.58623702866865	82.95134269051741	0.7925074053179951	0.76203170892162	0.8229831017143704	solo
2-04	2-04orig	0.30000000000000004	1	1.5930001354203243	82.3908721556111	85.51309504840236	79.26864926281985	0.7568829517627598	0.7282006812960287	0.785565222229491	solo
2-04	2-04orig	0.35000000000000003	1	1.5098015875923791	78.7115594378791	81.67071617336155	75.75240270239665	0.723082980996634	0.6958987162099908	0.7502672457832774	solo
2-04	2-04orig	0.4	1	1.440812953493663	75.22413982896792	78.04808132627429	72.40019833166156	0.6910458344224032	0.6651037231160718	0.7169879457287347	solo
2-04	2-04orig	0.45	1	1.3838970079382338	71.9217532273838	74.63414152125549	69.20936493351212	0.6607084917839136	0.6357911629041446	0.6856258206636824	solo
2-04	2-04orig	0.5	1	1.3370414598435405	68.79743520406879	71.41798831119898	66.1768820969386	0.6320069744208495	0.6079332885976234	0.6560806602440756	solo
2-04	2-04orig	0.55	1	1.29841047691645	65.84415660130848	68.3889943732142	63.299318829402765	0.6048767090437184	0.581498581416674	0.6282548366707627	solo
2-04	2-04orig	0.6000000000000001	1	1.2663783338600063	63.05485927473755	65.53691519990501	60.5728033495701	0.5792528560774379	0.5564514732794401	0.6020542388754359	solo
2-04	2-04orig	0.65	1	1.2395443490705456	60.422488485069564	62.85195076648798	57.99302620365115	0.555070607227651	0.5327523754302828	0.5773888390250193	solo
2-04	2-04orig	0.7000000000000001	1	1.2167315254160398	57.9400224447322	60.324772413402115	55.555272476062285	0.5322654569106035	0.5103579743427046	0.5541729394785023	solo
2-04	2-04orig	0.75	1	1.1969730931802451	55.6004994690273	57.94652362212408	53.25447531593051	0.5107734516770149	0.4892217234400697	0.5323251799139601	solo
2-04	2-04orig	0.8	1	1.1794915103736867	53.3970430884862	55.70880396888938	51.08528220808302	0.49053142090648794	0.46929445189340935	0.5117683899195665	solo
2-04	2-04orig	0.8500000000000001	1	1.1636738796237736	51.32288536660524	53.60364426041784	49.042126472792646	0.47147719101566055	0.4505250214531433	0.4924293605781778	solo
2-04	2-04orig	0.9	1	1.149046728230068	49.371388551947824	51.62347875583234	47.11929834806331	0.45354978436503274	0.4328609794458094	0.47423858928425605	solo
2-04	2-04orig	0.9500000000000001	1	1.135252061873095	47.53606508976892	49.76111824441502	45.311011935122814	0.4366896030955617	0.4162491737681864	0.45713003242293704	solo
2-04	2-04orig	1	1	1.122051769930535	45.81394134918865	48.01312240704193	43.61476029133538	0.42086932997587306	0.4006665744159494	0.44107208553579674	solo
2-04	2-04orig	1.05	1	1.1091786727192838	44.18884706211454	46.36279731306428	42.0148968111648	0.40594041699422206	0.3859694439983722	0.42591138999007194	solo
2-04	2-04orig	1.1	1	1.0965807234749592	42.664884012021425	44.81414273617322	40.51562528786963	0.391940545144907	0.3721964006216464	0.41168468966816757	solo
2-04	2-04orig	1.1500000000000001	1	1.0841474294138993	41.232984377131885	43.357874292714804	39.108094461548966	0.3787864129706986	0.35926613227213106	0.39830669366926613	solo
2-04	2-04orig	1.2000000000000002	1	1.0718289835801142	39.8876480758355	41.9883942812387	37.7869018704323	0.36642749402497343	0.3471290092869198	0.3857259787630271	solo
2-04	2-04orig	1.25	1	1.059601336955668	38.623605368056324	40.70038582645992	36.54682490965273	0.35481537789139106	0.335737054256815	0.3738937015259672	solo
2-04	2-04orig	1.3	1	1.0474590582058538	37.43582258493471	39.48880461429843	35.38284055557099	0.3439038228195609	0.32504412322364046	0.3627635224154813	solo
2-04	2-04orig	1.35	1	1.0354096771398482	36.31950560894581	38.348871285384156	34.290139932507465	0.333648787695117	0.3150060394973838	0.35229153589285017	solo
2-04	2-04orig	1.4000000000000001	1	1.0234692615491614	35.27010119274039	37.276064084660554	33.26413830082023	0.3240084441552369	0.3055806854115798	0.342436202898894	solo
2-04	2-04orig	1.4500000000000002	1	1.0116590100333298	34.283296252097685	36.26611147639846	32.30048102779691	0.31494317009335937	0.29672805717485023	0.3331582830118685	solo
2-04	2-04orig	1.5	1	1.0000026745585815	33.355015306753685	35.314984533332236	31.39504608017514	0.3064155261493786	0.28841028776841904	0.32442076453033825	solo
2-04	2-04orig	1.55	1	0.9885246545943739	32.48141627103512	34.41888899186999	30.543943550200254	0.2983902170403436	0.28059164259224617	0.316188791488441	solo
2-04	2-04orig	1.6	1	0.9772486294565027	31.658884813860837	33.57425693153671	29.743512696184965	0.2908340397486653	0.2732384922781574	0.3084295872191732	solo
2-04	2-04orig	1.6500000000000001	1	0.9661966170998675	30.884027515325393	32.77773808682557	28.990316943825217	0.2837158206551382	0.26631926676948076	0.30111237454079554	solo
2-04	2-04orig	1.7000000000000002	1	0.9553883663446446	30.15366404592923	32.02619083521329	28.281137256645167	0.27700634369351324	0.2598043944187034	0.29420829296832307	solo
2-04	2-04orig	1.75	1	0.9448410057045169	29.46481858610046	31.316672928397917	27.612964243803003	0.27067827152601803	0.2536662294859056	0.28769031356613045	solo
2-04	2-04orig	1.8	1	0.9345688859062234	28.81471068964277	30.64643204709069	26.982989332194848	0.264706061610509	0.24787897104137913	0.281533152179639	solo
2-04	2-04orig	1.85	1	0.9245835651008488	28.200745776793784	30.012896265089093	26.388595288498475	0.25906587886504384	0.24241857589647262	0.27571318183361515	solo
2-04	2-04orig	1.9000000000000001	1	0.9148938958918166	27.620505422201493	29.41366450782499	25.827346336577996	0.2537355064484706	0.23726266781722555	0.27020834507971564	solo
2-04	2-04orig	1.9500000000000002	1	0.9055061818415623	27.071737581622077	28.846497085809915	25.29697807743424	0.24869425597808173	0.2323904449240896	0.26499806703207385	solo
2-04	2-04orig	2	1	0.8964243782507704	26.55234687957087	28.309306375806088	24.79538738333565	0.2439228783072134	0.22778258685445982	0.26006316975996696	solo
2-04	2-04orig	2.0500000000000003	1	0.8876503179005781	26.060385059328453	27.800147713279117	24.32062240537779	0.23940347579431864	0.22342116296721606	0.2553857886214212	solo
2-04	2-04orig	2.1	1	0.8791839472685512	25.59404167720119	27.317210549633312	23.870872804769068	0.2351194168158815	0.21928954260252415	0.25094929102923885	solo
2-04	2-04orig	2.15	1	0.8710235626218971	25.1516351051376	26.858809917562287	23.444460292712915	0.23105525311203934	0.21537230817655437	0.24673819804752434	solo
2-04	2-04orig	2.2	1	0.8631660384937452	24.731603889924656	26.42337823805051	23.039829541798802	0.22719664040792292	0.21165517168906303	0.24273810912678284	solo
2-04	2-04orig	2.25	1	0.8556070434853371	24.332498503307665	26.00945749345772	22.65553951315761	0.2235302626262124	0.2081248950503889	0.2389356302020359	solo
2-04	2-04orig	2.3000000000000003	1	0.8483412402210546	23.95297350547571	25.61569178290902	22.2902552280424	0.2200437598970719	0.20476921449115937	0.23531830530298442	solo
2-04	2-04orig	2.35	1	0.8413624677134128	23.591780134336734	25.240820268998768	21.9427399996747	0.21672566047959665	0.20157676920022138	0.2318745517589719	solo
2-04	2-04orig	2.4000000000000004	1	0.8346639054576751	23.247759324733128	24.883670518625713	21.611848130840542	0.2135653166329044	0.1985370342411779	0.22859359902463092	solo
2-04	2-04orig	2.45	1	0.8282382193443665	22.919835155053015	24.54315223558756	21.29651807451847	0.21055284441349323	0.1956402577225631	0.22546543110442338	solo
2-04	2-04orig	2.5	1	0.8220776900148327	22.607008713392034	24.21825137831499	20.99576604846908	0.20767906732679592	0.19287740213833088	0.22248073251526093	solo
2-04	2-04orig	2.5500000000000003	1	0.8161743246419247	22.308352371336635	23.90802465274111	20.708680089932162	0.20493546372334548	0.19024008975138748	0.21963083769530348	solo
2-04	2-04orig	2.6	1	0.8105199533372315	22.023004450394644	23.611594367686703	20.434414533102586	0.2023141178019911	0.18772055186097703	0.21690768374300518	solo
2-04	2-04orig	2.6500000000000004	1	0.8051063115025028	21.75016426393138	23.32814363820217	20.172184889660592	0.1998076740626921	0.18531158177272247	0.21430376635266174	solo
2-04	2-04orig	2.7	1	0.7999251094833972	21.489087516029354	23.05691192094607	19.921263111112637	0.19740929503818688	0.18300649127616553	0.21181209880020826	solo
2-04	2-04orig	2.75	1	0.7949680908701419	21.239082037844973	22.797190864809014	19.680973210880932	0.19511262212607514	0.18079907042713442	0.20942617382501585	solo
2-04	2-04orig	2.8000000000000003	1	0.7902270807389719	20.99950384167043	22.548320459527037	19.45068722381382	0.19291173933949526	0.17868355042982503	0.2071399282491655	solo
2-04	2-04orig	2.85	1	0.7856940250532358	20.76975347292285	22.309685464895505	19.229821480950196	0.1908011397947081	0.17665456941496016	0.2049477101744561	solo
2-04	2-04orig	2.9000000000000004	1	0.7813610223535482	20.549272640590473	22.080712103326825	19.017833177854122	0.1887756947567231	0.17470714091482856	0.20284424859861766	solo
2-04	2-04orig	2.95	1	0.7772203487695741	20.3375411071954	21.860864998835424	18.814217215555374	0.18683062506897122	0.1728366248426159	0.20082462529532658	solo
2-04	2-04orig	3	1	0.7732644772871841	20.13407382002561	21.64964434603268	18.618503294018538	0.1849614747993956	0.17103870079158642	0.19888424880720476	solo
2-04	2-04orig	3.0500000000000003	1	0.7694860921074528	19.938418266195313	21.44658329333039	18.430253239060235	0.1831640869427389	0.16930934347883417	0.19701883040664359	solo
2-04	2-04orig	3.1	1	0.7658780988408217	19.750152034974047	21.251245525250063	18.24905854469803	0.18143458102690305	0.16764480016809466	0.19522436188571143	solo
2-04	2-04orig	3.1500000000000004	1	0.7624336311922703	19.568880571748906	21.06322302948785	18.07453811400996	0.17976933247974522	0.16604156991617292	0.19349709504331752	solo
2-04	2-04orig	3.2	1	0.7591460547124614	19.394235108926377	20.882134035168473	17.90633618268428	0.17816495362132714	0.16449638449765314	0.19183352274500115	solo
2-04	2-04orig	3.25	1	0.7560089681159694	19.225870760020598	20.707621109517188	17.74412041052401	0.17661827615527553	0.16300619087252374	0.19023036143802735	solo
2-04	2-04orig	3.3000000000000003	1	0.7530162026009409	19.063464764099436	20.539349400972398	17.587580127226474	0.1751263350414029	0.16156813507104806	0.18868453501175775	solo
2-04	2-04orig	3.35	1	0.7501618195447137	18.90671486865709	20.377005017541762	17.43642471977242	0.17368635363998225	0.1601795473795299	0.1871931599004346	solo
2-04	2-04orig	3.4000000000000004	1	0.7474401068966966	18.75533783984461	20.220293529962902	17.29038214972632	0.1722957300259942	0.15883792871950722	0.18575353133248115	solo
2-04	2-04orig	3.45	1	0.7448455745427744	18.609068089812162	20.068938589960045	17.14919758966428	0.1709520243792198	0.15754093812131015	0.18436311063712943	solo
2-04	2-04orig	3.5	1	0.7423729488741481	18.467656411695714	19.92268065458584	17.012632168805588	0.1696529473632082	0.15628638120081748	0.18301951352559898	solo
2-04	2-04orig	3.5500000000000003	1	0.740017166757362	18.330868813514513	19.781275808300315	16.880461818728712	0.16839634941288692	0.1550721995556376	0.18172049927013623	solo
2-04	2-04orig	3.6	1	0.7377733690708174	18.19848544293365	19.64449467506523	16.75247621080207	0.1671802108569034	0.15389646100382678	0.18046396070998	solo
2-04	2-04orig	3.6500000000000004	1	0.7356368939457704	18.070299595487644	19.512121413320266	16.62847777765502	0.16600263280668082	0.1527573505946417	0.1792479150187199	solo
2-04	2-04orig	3.7	1	0.7336032698263013	17.946116799459126	19.383952787259496	16.508280811658757	0.1648618287496647	0.15165316232674284	0.17807049517258655	solo
2-04	2-04orig	3.75	1	0.7316682084424978	17.825753971160683	19.259797308340925	16.39171063398044	0.1637561167893279	0.1505822915147185	0.17692994206393728	solo
2-04	2-04orig	3.8000000000000003	1	0.7298275977737632	17.709038634881182	19.13947444144114	16.278602828321223	0.16268391247921493	0.14954322774982634	0.17582459720860352	solo
2-04	2-04orig	3.85	1	0.728077495064395	17.595808202231996	19.022813870512348	16.168802533951645	0.16164372220266313	0.14853454840547003	0.1747528959998562	solo
2-04	2-04orig	3.9000000000000004	1	0.7264141199410123	17.485909306065324	18.909654819011067	16.06216379311958	0.16063413705384957	0.14755491264216855	0.1737133614655306	solo
2-04	2-04orig	3.95	1	0.7248338476707921	17.379197184539073	18.799845420749417	15.95854894832873	0.15965382717950927	0.14660305587066091	0.17270459848835765	solo
2-04	2-04orig	4	1	0.7233332025905232	17.27553511127258	18.693242137172017	15.85782808537314	0.15870153654406602	0.14567778463534814	0.1717252884527839	solo
2-05	2-05bio	0	1	2.8582660552197043	107.92	113.52209852646399	102.31790147353601	1	0.9480902656925131	1.051909734307487	solo
2-05	2-05bio	0.05	1	2.593033432167416	103.29049302013557	108.37274515789198	98.20824088237916	0.9571024186446958	0.9100096449442101	1.0041951923451815	solo
2-05	2-05bio	0.1	1	2.357116591829448	98.9089202508863	103.52878387823381	94.28905662353878	0.9165022261942762	0.873694001330048	0.9593104510585045	solo
2-05	2-05bio	0.15000000000000002	1	2.1491090070521337	94.76537767914051	98.97755393181333	90.5532014264677	0.8781076508445192	0.8390771073616354	0.917138194327403	solo
2-05	2-05bio	0.2	1	1.967449061386442	90.84955219567311	94.70568149740767	86.99342289393856	0.8418231300562742	0.8060917614338265	0.8775544986787219	solo
2-05	2-05bio	0.25	1	1.8104320033454078	87.1508725365808	90.6992540595965	83.60249101356511	0.8075507091973759	0.7746709693621675	0.8404304490325842	solo
2-05	2-05bio	0.30000000000000004	1	1.676221393364802	83.6586493795823	86.94398294069286	80.37331581847174	0.7751913396922007	0.7447490346411392	0.8056336447432623	solo
2-05	2-05bio	0.35000000000000003	1	1.562864602530764	80.36220173901496	83.42536007268777	77.29904340534216	0.7446460502132595	0.716262448159212	0.7730296522673069	solo
2-05	2-05bio	0.4	1	1.4683173300991776	77.25096774975565	80.12881683462604	74.37311866488525	0.7158169732186401	0.6891504694670613	0.742483476970219	solo
2-05	2-05bio	0.45	1	1.390480483218595	74.31459883900811	77.03989050732241	71.58930717069381	0.6886082175593784	0.663355329602426	0.7138611055163308	solo
2-05	2-05bio	0.5	1	1.327249190943833	71.54303709986407	74.1443977126239	68.94167648710423	0.6629265854323949	0.6388220578864365	0.6870311129783534	solo
2-05	2-05bio	0.55	1	1.2765694308881013	68.92657636414594	71.42860647245142	66.42454625584047	0.6386821382889728	0.6154980194203157	0.6618662571576299	solo
2-05	2-05bio	0.6000000000000001	1	1.2364946144249571	66.45590800498441	68.87939291633506	64.03242309363375	0.6157886212470757	0.5933323118387116	0.6382449306554397	solo
2-05	2-05bio	0.65	1	1.2052339340109839	64.12215287869888	66.48436798230594	61.759937775091835	0.5941637590687443	0.5722751832384343	0.6160523348990543	solo
2-05	2-05bio	0.7000000000000001	1	1.1811864092818516	61.91688105024229	64.23196387146291	59.601798229021675	0.5737294389384942	0.5522775966365981	0.5951812812403902	solo
2-05	2-05bio	0.75	1	1.162958187198657	59.832121054736206	62.11147721717156	57.55276489230085	0.5544117962818403	0.5332910015965608	0.5755325909671197	solo
2-05	2-05bio	0.8	1	1.1493641670315538	57.86036045223743	60.11307282474015	55.60764807973471	0.5361412199058324	0.5152673098566967	0.557015129954968	solo
2-05	2-05bio	0.8500000000000001	1	1.139417340717152	55.99453935815166	58.227756309317684	53.76132240698564	0.5188522920510718	0.4981590289750337	0.5395455551271098	solo
2-05	2-05bio	0.9	1	1.1323100923227718	54.22803850106042	56.447325501344274	52.00875150077656	0.5024836777340661	0.48191949129704004	0.5230478641710923	solo
2-05	2-05bio	0.9500000000000001	1	1.127391419419315	52.554663194048125	54.76430977258947	50.34501661550678	0.48697797622357414	0.46650311912070774	0.5074528333264406	solo
2-05	2-05bio	1	1	1.1241482780737957	50.97171299194789	53.17500313025525	48.76842285364053	0.47231016486237853	0.4518942073169063	0.4927261224078507	solo
2-05	2-05bio	1.05	1	1.1221572978102212	49.4645180634623	51.66390595215912	47.26513017476548	0.4583443111884942	0.4379645123681012	0.4787241100088873	solo
2-05	2-05bio	1.1	1	1.1211154900599296	48.037303074111996	50.23464905713943	45.839957091084564	0.4451195614724981	0.4247586832013025	0.46548043974369374	solo
2-05	2-05bio	1.1500000000000001	1	1.1207713646845354	46.68227931344463	48.878950823130126	44.48560780375914	0.43256374456490576	0.41220911604669325	0.4529183730831183	solo
2-05	2-05bio	1.2000000000000002	1	1.1209356129415389	45.39506551920568	47.59205894955942	43.19807208885194	0.4206362631505345	0.4002786516757963	0.4409938746252726	solo
2-05	2-05bio	1.25	1	1.1214637208750455	44.17157782576652	46.36960632864989	41.97354932288315	0.4092992756279329	0.3889320730437653	0.4296664782121005	solo
2-05	2-05bio	1.3	1	1.122246027959549	43.00800910153473	45.20757089812858	40.808447304940884	0.39851750464728253	0.3781360943749155	0.41889891491964953	solo
2-05	2-05bio	1.35	1	1.123199772433815	41.90080929268434	44.1022403940982	39.69937819127048	0.38825805497298316	0.36785932349212824	0.4086567864538381	solo
2-05	2-05bio	1.4000000000000001	1	1.1242627900389057	40.84666688693565	43.05018146457042	38.64315230930088	0.3784902417247558	0.35807220449685767	0.398908278952654	solo
2-05	2-05bio	1.4500000000000002	1	1.1253885647767257	39.84249155377242	42.04821260934802	37.63677049819682	0.36918542951975925	0.34874694679574514	0.38962391224377335	solo
2-05	2-05bio	1.5	1	1.1265423712352483	38.88539797383944	41.09338044851888	36.67741549916	0.36031688263379763	0.33985744532209045	0.3807763199455048	solo
