AGE_WEEKS	INDIVIDUAL	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
16	1298	0.1	1	6.9058767785211765	124.65725693344362	138.19252670101662	111.12198716587062	0.8861018899807978	0.7898890547436968	0.9823147252178989	solo
16	1298	0.15000000000000002	1	6.668166713545037	116.59084895797677	129.66021555943385	103.5214823565197	0.8287633961919155	0.7358623430860688	0.9216644492977624	solo
16	1298	0.2	1	6.414957183649655	108.52874443498627	121.10182947730608	95.95565939266645	0.7714554926587996	0.6820821605884714	0.8608288247291279	solo
16	1298	0.25	1	6.146037708414225	100.50863300731123	112.5546455634282	88.46262045119427	0.7144460888844668	0.6288193491720194	0.8000728285969143	solo
16	1298	0.30000000000000004	1	5.861503709802556	92.57405147858253	104.06238764504346	81.08571531212161	0.6580446577783171	0.5763820523251026	0.7397072632315315	solo
16	1298	0.35000000000000003	1	5.561862475096194	84.77414532936577	95.6751954675191	73.87309519121243	0.602600540439974	0.5251125436091885	0.6800885372707597	solo
16	1298	0.4	1	5.248148575091191	77.16294210542729	87.44912429812123	66.87675991273335	0.5484977811809547	0.4753804536714992	0.6216151086904101	solo
16	1298	0.45	1	4.922037290901356	69.79801786859278	79.44503368932253	60.15100204786303	0.49614564824970614	0.427571710705201	0.5647195857942112	solo
16	1298	0.5	1	4.585937929905979	62.738480711186064	71.72675388913795	53.750207533234175	0.4459643000357979	0.3820729065736486	0.5098556934979471	solo
16	1298	0.55	1	4.243042606754104	56.04227945559956	64.35849014970655	47.72606876149257	0.39836565448373845	0.3392514866061222	0.4574798223613547	solo
16	1298	0.6000000000000001	1	3.8973027257908917	49.762971499004635	57.40154447840456	42.12439851960471	0.35373041394510707	0.2994331020973391	0.40802772579287505	solo
16	1298	0.65	1	3.5533084451663544	43.946235699840294	50.910592278328366	36.98187912135222	0.31238327770970603	0.26287850214743497	0.36188805327197704	solo
16	1298	0.7000000000000001	1	3.216058829080116	38.62655824504942	44.9299177222085	32.32319876789033	0.2745693841367454	0.22976317803739918	0.31937559023609174	solo
16	1298	0.75	1	2.8906326481205538	33.82459965075522	39.490135533607145	28.15906376790329	0.24043559449074475	0.20016323348227574	0.2807079554992138	solo
