id	p	v	d	j
2-05	0.00085065783425625	IGHV5-01*02	IGHD1-01*01	IGHJ1-08*27
2-05	0.0008466169000404108	IGHV1-03*02	IGHD1-01*01	IGHJ1-08*27
2-05	2.461911422752782e-06	IGHV1-02*02	IGHD1-01*01	IGHJ1-08*27
2-05	0.0	IGHV2-01*02	IGHD1-01*01	IGHJ1-08*27
2-05	0.0	IGHV1-01*02	IGHD1-01*01	IGHJ1-08*27
2-05	0.0	IGHV1-01*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.0036363993271133796	IGHV1-02*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV2-01*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.001029830450054907	IGHV1-03*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.000210609416728125	IGHV3-01*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV2-02*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV4-01*01	IGHD1-01*01	IGHJ1-09*28
2-05	3.659512897607976e-08	IGHV1-04*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV2-03*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV1-05*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV5-01*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV2-04*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV6-01*01	IGHD1-01*01	IGHJ1-09*28
2-05	9.778305407484376e-05	IGHV1-06*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV4-02*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.00097157735891685	IGHV2-05*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV1-07*01	IGHD1-01*01	IGHJ1-09*28
2-05	0.00013325697489046748	IGHV2-02*02	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV4-01*02	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV5-01*02	IGHD1-01*01	IGHJ1-09*28
2-05	2.6393014344394587e-06	IGHV1-03*02	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV1-02*02	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV2-01*02	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV1-01*02	IGHD1-01*01	IGHJ1-09*28
2-05	0.0	IGHV1-01*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.006752664786969599	IGHV1-02*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.0002597683263724725	IGHV2-01*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.000359868907958652	IGHV1-03*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.0	IGHV3-01*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.0005152279685587668	IGHV2-02*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.0	IGHV4-01*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.0	IGHV1-04*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.00016316126575002896	IGHV2-03*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.00012691460647415426	IGHV1-05*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.0009849303141143124	IGHV5-01*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.0	IGHV2-04*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.0	IGHV6-01*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.0008256782741310782	IGHV1-06*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.0	IGHV4-02*01	IGHD1-01*01	IGHJ2-06*02
2-05	4.635078841713054e-08	IGHV2-05*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.0	IGHV1-07*01	IGHD1-01*01	IGHJ2-06*02
2-05	0.002730964803834813	IGHV2-02*02	IGHD1-01*01	IGHJ2-06*02
2-05	0.0	IGHV4-01*02	IGHD1-01*01	IGHJ2-06*02
2-05	3.383434292371121e-07	IGHV5-01*02	IGHD1-01*01	IGHJ2-06*02
2-05	0.0003167364119950926	IGHV1-03*02	IGHD1-01*01	IGHJ2-06*02
2-05	0.0012912029904101738	IGHV1-02*02	IGHD1-01*01	IGHJ2-06*02
2-05	0.0	IGHV2-01*02	IGHD1-01*01	IGHJ2-06*02
2-05	0.0	IGHV1-01*02	IGHD1-01*01	IGHJ2-06*02
2-05	0.0	IGHV1-01*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV1-02*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV2-01*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV1-03*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV3-01*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV2-02*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV4-01*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV1-04*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV2-03*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV1-05*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV5-01*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV2-04*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV6-01*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV1-06*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV4-02*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV2-05*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV1-07*01	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV2-02*02	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV4-01*02	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV5-01*02	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV1-03*02	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV1-02*02	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV2-01*02	IGHD1-01*01	IGHJ2-05*02
2-05	0.0	IGHV1-01*02	IGHD1-01*01	IGHJ2-05*02
2-05	2.61698605459375e-05	IGHV1-01*01	IGHD1-01*01	IGHJ2-03*02
2-05	0.0060797044722817346	IGHV1-02*01	IGHD1-01*01	IGHJ2-03*02
2-05	2.8280953495526194e-08	IGHV2-01*01	IGHD1-01*01	IGHJ2-03*02
2-05	0.0009980553716372885	IGHV1-03*01	IGHD1-01*01	IGHJ2-03*02
2-05	1.505782220186348e-05	IGHV3-01*01	IGHD1-01*01	IGHJ2-03*02
2-05	7.396694570179733e-07	IGHV2-02*01	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV4-01*01	IGHD1-01*01	IGHJ2-03*02
2-05	0.0010568364282531244	IGHV1-04*01	IGHD1-01*01	IGHJ2-03*02
2-05	1.0872398356933572e-08	IGHV2-03*01	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV1-05*01	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV5-01*01	IGHD1-01*01	IGHJ2-03*02
2-05	3.832630119997e-05	IGHV2-04*01	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV6-01*01	IGHD1-01*01	IGHJ2-03*02
2-05	0.002399152515276676	IGHV1-06*01	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV4-02*01	IGHD1-01*01	IGHJ2-03*02
2-05	0.0021356726994322104	IGHV2-05*01	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV1-07*01	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV2-02*02	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV4-01*02	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV5-01*02	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV1-03*02	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV1-02*02	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV2-01*02	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV1-01*02	IGHD1-01*01	IGHJ2-03*02
2-05	0.0	IGHV1-01*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV1-02*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV2-01*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV1-03*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV3-01*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV2-02*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV4-01*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV1-04*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV2-03*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV1-05*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV5-01*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV2-04*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV6-01*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV1-06*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV4-02*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV2-05*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV1-07*01	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV2-02*02	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV4-01*02	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV5-01*02	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV1-03*02	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV1-02*02	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV2-01*02	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV1-01*02	IGHD1-02*01	IGHJ1-01*01
2-05	0.0	IGHV1-01*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV1-02*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV2-01*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV1-03*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV3-01*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV2-02*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV4-01*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV1-04*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV2-03*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV1-05*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV5-01*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV2-04*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV6-01*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.00041830739590625	IGHV1-06*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV4-02*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV2-05*01	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV1-07*01	IGHD1-02*01	IGHJ1-02*21
2-05	2.7021742618389092e-05	IGHV2-02*02	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV4-01*02	IGHD1-02*01	IGHJ1-02*21
2-05	1.8748868055625e-05	IGHV5-01*02	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV1-03*02	IGHD1-02*01	IGHJ1-02*21
2-05	5.516742499251984e-06	IGHV1-02*02	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV2-01*02	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV1-01*02	IGHD1-02*01	IGHJ1-02*21
2-05	0.0	IGHV1-01*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV1-02*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV2-01*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV1-03*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV3-01*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV2-02*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV4-01*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV1-04*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV2-03*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV1-05*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV5-01*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV2-04*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV6-01*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV1-06*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV4-02*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV2-05*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV1-07*01	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV2-02*02	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV4-01*02	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV5-01*02	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV1-03*02	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV1-02*02	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV2-01*02	IGHD1-02*01	IGHJ1-03*22
2-05	0.0	IGHV1-01*02	IGHD1-02*01	IGHJ1-03*22
2-05	1.7937229585625e-08	IGHV1-01*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV1-02*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV2-01*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV1-03*01	IGHD1-02*01	IGHJ1-04*01
2-05	1.500248245020491e-06	IGHV3-01*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV2-02*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV4-01*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV1-04*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV2-03*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV1-05*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV5-01*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV2-04*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV6-01*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV1-06*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV4-02*01	IGHD1-02*01	IGHJ1-04*01
2-05	1.4546764741830132e-11	IGHV2-05*01	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV1-07*01	IGHD1-02*01	IGHJ1-04*01
2-05	3.238229491169387e-05	IGHV2-02*02	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV4-01*02	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV5-01*02	IGHD1-02*01	IGHJ1-04*01
2-05	0.003199699121197679	IGHV1-03*02	IGHD1-02*01	IGHJ1-04*01
2-05	0.0003005362268019198	IGHV1-02*02	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV2-01*02	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV1-01*02	IGHD1-02*01	IGHJ1-04*01
2-05	0.0	IGHV1-01*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.0013927348358433427	IGHV1-02*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.00030060536009136597	IGHV2-01*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV1-03*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV3-01*01	IGHD1-02*01	IGHJ1-05*24
2-05	1.939919892350895e-11	IGHV2-02*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV4-01*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV1-04*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.0013883678222364677	IGHV2-03*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV1-05*01	IGHD1-02*01	IGHJ1-05*24
2-05	2.560385722545051e-16	IGHV5-01*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV2-04*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV6-01*01	IGHD1-02*01	IGHJ1-05*24
2-05	4.8718224179161274e-05	IGHV1-06*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV4-02*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.001630597125149118	IGHV2-05*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV1-07*01	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV2-02*02	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV4-01*02	IGHD1-02*01	IGHJ1-05*24
2-05	1.3383305373749998e-09	IGHV5-01*02	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV1-03*02	IGHD1-02*01	IGHJ1-05*24
2-05	0.0009699265438	IGHV1-02*02	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV2-01*02	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV1-01*02	IGHD1-02*01	IGHJ1-05*24
2-05	0.0	IGHV1-01*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV1-02*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV2-01*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV1-03*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV3-01*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV2-02*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV4-01*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV1-04*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV2-03*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV1-05*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV5-01*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV2-04*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV6-01*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV1-06*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV4-02*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV2-05*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV1-07*01	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV2-02*02	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV4-01*02	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV5-01*02	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV1-03*02	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV1-02*02	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV2-01*02	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV1-01*02	IGHD1-02*01	IGHJ1-06*01
2-05	0.0	IGHV1-01*01	IGHD1-02*01	IGHJ1-07*01
2-05	0.000299780249100524	IGHV1-02*01	IGHD1-02*01	IGHJ1-07*01
2-05	2.565601489388738e-05	IGHV2-01*01	IGHD1-02*01	IGHJ1-07*01
2-05	1.3984327275681907e-07	IGHV1-03*01	IGHD1-02*01	IGHJ1-07*01
2-05	0.0	IGHV3-01*01	IGHD1-02*01	IGHJ1-07*01
2-05	0.0	IGHV2-02*01	IGHD1-02*01	IGHJ1-07*01
2-05	0.0	IGHV4-01*01	IGHD1-02*01	IGHJ1-07*01
2-05	9.258359720897437e-08	IGHV1-04*01	IGHD1-02*01	IGHJ1-07*01
2-05	6.415826001834185e-06	IGHV2-03*01	IGHD1-02*01	IGHJ1-07*01
2-05	4.2033394992179635e-07	IGHV1-05*01	IGHD1-02*01	IGHJ1-07*01
2-05	3.91533942763431e-06	IGHV5-01*01	IGHD1-02*01	IGHJ1-07*01
2-05	6.257155542316505e-06	IGHV2-04*01	IGHD1-02*01	IGHJ1-07*01
2-05	0.0	IGHV6-01*01	IGHD1-02*01	IGHJ1-07*01
2-05	0.0014057364103784362	IGHV1-06*01	IGHD1-02*01	IGHJ1-07*01
2-05	0.0	IGHV4-02*01	IGHD1-02*01	IGHJ1-07*01
2-05	0.0025972945796174716	IGHV2-05*01	IGHD1-02*01	IGHJ1-07*01
2-05	0.0	IGHV1-07*01	IGHD1-02*01	IGHJ1-07*01
2-05	0.00046592116276661014	IGHV2-02*02	IGHD1-02*01	IGHJ1-07*01
2-05	0.0	IGHV4-01*02	IGHD1-02*01	IGHJ1-07*01
2-05	6.93008998131063e-08	IGHV5-01*02	IGHD1-02*01	IGHJ1-07*01
2-05	1.5231211616474204e-06	IGHV1-03*02	IGHD1-02*01	IGHJ1-07*01
2-05	8.251709042636513e-07	IGHV1-02*02	IGHD1-02*01	IGHJ1-07*01
2-05	0.0	IGHV2-01*02	IGHD1-02*01	IGHJ1-07*01
2-05	0.0	IGHV1-01*02	IGHD1-02*01	IGHJ1-07*01
2-05	0.0	IGHV1-01*01	IGHD1-02*01	IGHJ1-08*27
2-05	0.0010261213934043177	IGHV1-02*01	IGHD1-02*01	IGHJ1-08*27
2-05	0.0	IGHV2-01*01	IGHD1-02*01	IGHJ1-08*27
2-05	0.0008726390162547078	IGHV1-03*01	IGHD1-02*01	IGHJ1-08*27
2-05	4.0310245756875e-05	IGHV3-01*01	IGHD1-02*01	IGHJ1-08*27
2-05	2.8956185261016982e-05	IGHV2-02*01	IGHD1-02*01	IGHJ1-08*27
2-05	0.0	IGHV4-01*01	IGHD1-02*01	IGHJ1-08*27
2-05	3.4722957853007425e-07	IGHV1-04*01	IGHD1-02*01	IGHJ1-08*27
2-05	0.0	IGHV2-03*01	IGHD1-02*01	IGHJ1-08*27
2-05	0.0	IGHV1-05*01	IGHD1-02*01	IGHJ1-08*27
2-05	3.1722862516772434e-33	IGHV5-01*01	IGHD1-02*01	IGHJ1-08*27
2-05	0.0025055176412281123	IGHV2-04*01	IGHD1-02*01	IGHJ1-08*27
2-05	0.0	IGHV6-01*01	IGHD1-02*01	IGHJ1-08*27
2-05	4.0767541464374995e-13	IGHV1-06*01	IGHD1-02*01	IGHJ1-08*27
2-05	0.0	IGHV4-02*01	IGHD1-02*01	IGHJ1-08*27
2-05	0.0032970328918640957	IGHV2-05*01	IGHD1-02*01	IGHJ1-08*27
2-05	0.0	IGHV1-07*01	IGHD1-02*01	IGHJ1-08*27
2-05	0.0014921661041572714	IGHV2-02*02	IGHD1-02*01	IGHJ1-08*27
2-05	0.0	IGHV4-01*02	IGHD1-02*01	IGHJ1-08*27
2-05	1.34682422533125e-08	IGHV5-01*02	IGHD1-02*01	IGHJ1-08*27
2-05	1.8368762282038707e-14	IGHV1-03*02	IGHD1-02*01	IGHJ1-08*27
2-05	0.0	IGHV1-02*02	IGHD1-02*01	IGHJ1-08*27
2-05	0.0	IGHV2-01*02	IGHD1-02*01	IGHJ1-08*27
2-05	0.0	IGHV1-01*02	IGHD1-02*01	IGHJ1-08*27
2-05	0.0	IGHV1-01*01	IGHD1-02*01	IGHJ1-09*28
2-05	0.0001815175918200469	IGHV1-02*01	IGHD1-02*01	IGHJ1-09*28
2-05	4.093306382998226e-07	IGHV2-01*01	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV1-03*01	IGHD1-02*01	IGHJ1-09*28
2-05	6.630226940812499e-09	IGHV3-01*01	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV2-02*01	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV4-01*01	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV1-04*01	IGHD1-02*01	IGHJ1-09*28
2-05	1.265565196580427e-07	IGHV2-03*01	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV1-05*01	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV5-01*01	IGHD1-02*01	IGHJ1-09*28
2-05	0.0016841467109763911	IGHV2-04*01	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV6-01*01	IGHD1-02*01	IGHJ1-09*28
2-05	0.0007375948640015624	IGHV1-06*01	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV4-02*01	IGHD1-02*01	IGHJ1-09*28
2-05	6.82971259830153e-05	IGHV2-05*01	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV1-07*01	IGHD1-02*01	IGHJ1-09*28
2-05	0.0011798370003727994	IGHV2-02*02	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV4-01*02	IGHD1-02*01	IGHJ1-09*28
2-05	0.0009699157311	IGHV5-01*02	IGHD1-02*01	IGHJ1-09*28
2-05	1.4220018243255494e-07	IGHV1-03*02	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV1-02*02	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV2-01*02	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV1-01*02	IGHD1-02*01	IGHJ1-09*28
2-05	0.0	IGHV1-01*01	IGHD1-02*01	IGHJ2-06*02
2-05	0.0005224565568028079	IGHV1-02*01	IGHD1-02*01	IGHJ2-06*02
2-05	9.281339928585978e-06	IGHV2-01*01	IGHD1-02*01	IGHJ2-06*02
2-05	3.184649329374396e-07	IGHV1-03*01	IGHD1-02*01	IGHJ2-06*02
2-05	0.0	IGHV3-01*01	IGHD1-02*01	IGHJ2-06*02
2-05	0.0	IGHV2-02*01	IGHD1-02*01	IGHJ2-06*02
2-05	0.0	IGHV4-01*01	IGHD1-02*01	IGHJ2-06*02
2-05	1.1087301616677418e-07	IGHV1-04*01	IGHD1-02*01	IGHJ2-06*02
2-05	2.835873548008175e-06	IGHV2-03*01	IGHD1-02*01	IGHJ2-06*02
2-05	5.509365213507783e-07	IGHV1-05*01	IGHD1-02*01	IGHJ2-06*02
2-05	2.2633041549453896e-06	IGHV5-01*01	IGHD1-02*01	IGHJ2-06*02
2-05	2.234039722640768e-05	IGHV2-04*01	IGHD1-02*01	IGHJ2-06*02
2-05	0.0	IGHV6-01*01	IGHD1-02*01	IGHJ2-06*02
2-05	0.0005871997959156516	IGHV1-06*01	IGHD1-02*01	IGHJ2-06*02
2-05	0.0	IGHV4-02*01	IGHD1-02*01	IGHJ2-06*02
2-05	0.002472969247065954	IGHV2-05*01	IGHD1-02*01	IGHJ2-06*02
2-05	0.0	IGHV1-07*01	IGHD1-02*01	IGHJ2-06*02
2-05	0.00018247391131322993	IGHV2-02*02	IGHD1-02*01	IGHJ2-06*02
2-05	0.0	IGHV4-01*02	IGHD1-02*01	IGHJ2-06*02
2-05	0.0	IGHV5-01*02	IGHD1-02*01	IGHJ2-06*02
2-05	4.604034540681286e-07	IGHV1-03*02	IGHD1-02*01	IGHJ2-06*02
2-05	1.2030700898616318e-06	IGHV1-02*02	IGHD1-02*01	IGHJ2-06*02
2-05	0.0	IGHV2-01*02	IGHD1-02*01	IGHJ2-06*02
2-05	0.0	IGHV1-01*02	IGHD1-02*01	IGHJ2-06*02
