id	p	v	d	j
56	0.018546086658	IGHV5-01*02	NA	IGHJ1-08*27
56	0.011724576813000001	IGHV1-03*02	NA	IGHJ1-08*27
56	0.012769156671	IGHV1-02*02	NA	IGHJ1-08*27
56	0.0	IGHV2-01*02	NA	IGHJ1-08*27
56	0.041356016484	IGHV1-01*02	NA	IGHJ1-08*27
56	0.0	IGHV1-01*01	NA	IGHJ1-09*28
56	0.0	IGHV1-02*01	NA	IGHJ1-09*28
56	0.0	IGHV2-01*01	NA	IGHJ1-09*28
56	0.0	IGHV1-03*01	NA	IGHJ1-09*28
56	0.0	IGHV3-01*01	NA	IGHJ1-09*28
56	0.0	IGHV2-02*01	NA	IGHJ1-09*28
56	0.0	IGHV4-01*01	NA	IGHJ1-09*28
56	0.0	IGHV1-04*01	NA	IGHJ1-09*28
56	0.0	IGHV2-03*01	NA	IGHJ1-09*28
56	0.0	IGHV1-05*01	NA	IGHJ1-09*28
56	0.0	IGHV5-01*01	NA	IGHJ1-09*28
